Instructor,Course,Term,Enroll,Evals Made,Rcmnd Class,Rcmnd Instr,Study Hrs/wk,Avg Grade Expected,Avg Grade Received
"Sato, Brian K",BIMM 100 - Molecular Biology (B),FA09,284,168,96.40%,98.80%,5.87,B+ (3.55),B- (2.77)
"Larsen, Rachel, A.",BIMM 101 - Recombinant DNA Techniques (A),FA09,91,49,95.80%,95.80%,3.93,B+ (3.60),B+ (3.32)
"Butler, Madeline",BIMM 101 - Recombinant DNA Techniques (B),FA09,46,26,100.00%,100.00%,4.12,B+ (3.56),B+ (3.46)
"Toukdarian, Aresa",BIMM 101 - Recombinant DNA Techniques (C),FA09,46,33,90.90%,90.30%,3.83,B+ (3.52),B (3.16)
"Brown, Willie C.",BIMM 120 - Bacteriology (A),FA09,285,149,90.40%,87.00%,5.44,B+ (3.37),B- (2.90)
"Chilukuri, Lakshmi N",BIMM 121 - Laboratory in Microbiology (B),FA09,48,49,97.90%,97.90%,6.26,B+ (3.47),B (3.04)
"Saier, Milton H.",BIMM 130 - Microbial Physiology (A),FA09,60,34,87.50%,96.80%,5.21,A- (3.74),B+ (3.65)
"Pogliano, Joseph",BIMM 171 - Genomics Research Initiative (A),FA09,56,26,100.00%,100.00%,3.86,N/A,A- (3.94)
"Pogliano, Kit J.",BIMM 171 - Genomics Research Initiative (A),FA09,56,26,100.00%,100.00%,3.86,N/A,A- (3.94)
"Pogliano, Joseph",BIMM 171A - Genomics Research Init Lab I (A),FA09,56,26,100.00%,100.00%,3.86,A- (3.88),A- (3.94)
"Pogliano, Kit J.",BIMM 171A - Genomics Research Init Lab I (A),FA09,56,26,100.00%,100.00%,3.86,A- (3.88),A- (3.94)
"French, Kathleen Ann",BIPN 100 - Mammalian Physiology I (A),FA09,219,97,88.40%,67.70%,6.9,B (3.29),C+ (2.54)
"Kristan, William B.",BIPN 100 - Mammalian Physiology I (B),FA09,208,87,79.80%,51.90%,6.15,B+ (3.36),C+ (2.67)
"Fortes, P. A. George",BIPN 102 - Mammalian Physiology II (A),FA09,280,164,96.30%,82.50%,5.61,B+ (3.63),B (3.14)
"Armour, Jon Christopher",BIPN 105 - Animal Physiology Lab (A),FA09,100,51,96.00%,100.00%,14.34,B+ (3.41),B (3.05)
"Berg, Darwin K.",BISP 194 - Adv Topics in Modern Biology (A),FA09,15,13,100.00%,100.00%,3.88,A- (3.85),N/A
"Wasserman, Steven A.",BISP 194 - Adv Topics in Modern Biology (B),FA09,21,20,100.00%,100.00%,3.1,B+ (3.65),B (3.16)
"Burton, Ronald S.",SIO 132 - Introduction to Marine Biology (A),FA09,267,164,91.40%,95.10%,4.04,B+ (3.33),B- (2.79)
"Hastings, Philip A.",SIO 132 - Introduction to Marine Biology (A),FA09,267,164,91.40%,95.10%,4.04,B+ (3.33),B- (2.79)
"Latz, Michael I",SIO 132 - Introduction to Marine Biology (A),FA09,267,164,91.40%,95.10%,4.04,B+ (3.33),B- (2.79)
"Rouse, Gregory W.",SIO 147 - Introduction to Phylogenetics (A),FA09,24,20,85.00%,90.00%,3.5,B (3.11),B- (2.96)
"Felbeck, Horst",SIO 181 - Envir Phy/Biochem/Mar Organism (A),FA09,89,62,75.00%,75.00%,3.82,B+ (3.30),B- (2.82)
"Bever, Jennie Lynn",BIBC 102 - Metabolic Biochemistry (A),SU09,162,53,90.60%,90.60%,9.58,B+ (3.32),N/A
"Coleman, Aaron B.",BIBC 103 - Biochemical Techniques (A),SU09,67,38,100.00%,100.00%,7.2,B+ (3.61),N/A
"Toukdarian, Aresa",BIBC 103 - Biochemical Techniques (A),SU09,42,9,88.90%,50.00%,10.28,B+ (3.44),N/A
"Chilukuri, Lakshmi N",BIBC 120 - Nutrition (A),SU09,148,39,97.40%,94.90%,5.99,B+ (3.51),N/A
"Soowal, Lara",BICD 100 - Genetics (A),SU09,171,46,91.30%,76.10%,8.23,B (3.09),N/A
"Kai, Zoya",BICD 110 - Cell Biology (A),SU09,162,65,72.30%,18.50%,10.34,B+ (3.31),N/A
"Gustafson-Brown, Cindy",BICD 136 - AIDS Science and Society (A),SU09,267,94,96.70%,95.70%,7.1,B+ (3.47),N/A
"Santoso, Buyung",BILD 1 - The Cell (A),SU09,103,46,93.50%,91.30%,5.89,B+ (3.49),N/A
"Lasse, Samuel H",BILD 10 - Fundamental Concepts/Modrn Bio (A),SU09,38,19,84.20%,84.20%,4.29,B+ (3.57),N/A
"Saier, Milton H.",BILD 18 - Human Impact on the Environmnt (A),SU09,28,10,100.00%,100.00%,3.5,A- (3.89),N/A
"Burg, Michael A.",BILD 2 - Multicellular Life (A),SU09,76,32,100.00%,84.40%,8.95,B+ (3.32),N/A
"Reuther, Keefe",BILD 3 - Organismic&Evolutionary Biol (A),SU09,103,38,92.10%,97.20%,7.36,B+ (3.47),N/A
"Reuther, Keefe",BILD 3 - Organismic&Evolutionary Biol (A),SU09,144,47,89.40%,95.70%,6.97,B+ (3.50),N/A
"Heck, Jarrod W.",BIMM 100 - Molecular Biology (A),SU09,161,37,81.10%,67.60%,6,B+ (3.32),N/A
"Davis, Aubrey K",BIMM 101 - Recombinant DNA Techniques (A),SU09,48,14,100.00%,100.00%,6.79,B+ (3.43),N/A
"Larsen, Rachel, A.",BIMM 120 - Bacteriology (A),SU09,139,54,98.10%,96.20%,7.03,B+ (3.37),N/A
"Larsen, Rachel, A.",BIMM 121 - Laboratory in Microbiology (A),SU09,52,10,100.00%,100.00%,7.3,A- (3.70),N/A
"Armour, Jon Christopher",BIPN 100 - Mammalian Physiology I (A),SU09,292,89,95.50%,97.80%,9.89,B+ (3.37),N/A
"Mel, Stephanie",BIBC 100 - Structural Biochemistry (A),SP09,269,150,95.80%,96.60%,4.69,B+ (3.55),C+ (2.58)
"Price, Paul A.",BIBC 102 - Metabolic Biochemistry (A),SP09,335,226,99.50%,100.00%,6.19,B+ (3.42),B- (2.81)
"Hampton, Randolph Y.",BIBC 102 - Metabolic Biochemistry (B),SP09,292,128,86.60%,87.40%,6.67,B+ (3.32),B- (2.76)
"Bever, Jennie Lynn",BIBC 102 - Metabolic Biochemistry (C),SP09,152,86,91.80%,92.90%,6.22,B+ (3.40),C+ (2.45)
"Coleman, Aaron B.",BIBC 103 - Biochemical Techniques (A),SP09,132,77,96.10%,94.80%,6.55,B+ (3.63),B- (3.00)
"Soowal, Lara",BIBC 103 - Biochemical Techniques (B),SP09,136,91,97.70%,89.70%,4.97,B+ (3.40),B- (2.98)
"Toukdarian, Aresa",BIBC 103 - Biochemical Techniques (C),SP09,69,48,91.50%,91.30%,4.88,B+ (3.51),B- (2.98)
"Chrispeels, Maarten J.",BIBC 104 - Biochem & Biotech/Plants (A),SP09,21,15,100.00%,93.30%,3.93,B (3.27),B (3.04)
"Zhao, Yunde",BIBC 104 - Biochem & Biotech/Plants (A),SP09,21,15,100.00%,93.30%,3.93,B (3.27),B (3.04)
"Chilukuri, Lakshmi N",BIBC 120 - Nutrition (A),SP09,315,122,93.30%,92.40%,4.52,B+ (3.57),B- (2.80)
"Towb, Par",BICD 100 - Genetics (A),SP09,339,242,87.40%,47.00%,4.98,B+ (3.33),C+ (2.52)
"Towb, Par",BICD 100 - Genetics (B),SP09,343,206,82.30%,53.50%,4.46,B+ (3.35),C+ (2.52)
"Smith, Laurie",BICD 101 - Eucaryotic Genetics Laboratory (A),SP09,26,25,96.00%,92.00%,6.08,B+ (3.32),B- (3.00)
"Forbes, Douglass Jane",BICD 110 - Cell Biology (A),SP09,240,174,94.00%,91.70%,5.4,B+ (3.52),B (3.20)
"Zou, Yimin",BICD 110 - Cell Biology (B),SP09,251,160,90.20%,88.20%,5.48,B+ (3.59),B- (2.72)
"Yanofsky, Martin F.",BICD 123 - Plant Mol Genetics&Biotech Lab (A),SP09,33,31,93.30%,100.00%,4.56,A- (3.70),A- (3.71)
"Zuniga, Elina I",BICD 140 - Immunology (A),SP09,126,96,87.60%,74.40%,5.58,B+ (3.40),C+ (2.68)
"Henter, Heather J.",BIEB 121 - Ecology Laboratory (A),SP09,24,23,87.00%,95.70%,7.89,B+ (3.35),B+ (3.62)
"Wilson, Nerida G.",BIEB 123 - Molculr Mthd/Ecolgy & Evol Lab (A),SP09,25,20,94.70%,90.00%,4.8,B (3.16),B+ (3.40)
"Jetz, Walter",BIEB 145 - Spatial Anlys/Ecolgy&Conservtn (A),SP09,15,13,91.70%,50.00%,4.5,A- (3.75),N/A
"Strum, Shirley C.",BIEB 176 - Conservation&Human Predicament (A),SP09,171,100,98.00%,96.90%,3.11,B+ (3.35),B (3.00)
"Woodruff, David S",BIEB 176 - Conservation&Human Predicament (A),SP09,171,100,98.00%,96.90%,3.11,B+ (3.35),B (3.00)
"Kiger, Amy",BILD 1 - The Cell (A),SP09,149,54,91.80%,92.20%,5.92,B (3.21),C+ (2.37)
"Sato, Brian K",BILD 1 - The Cell (B),SP09,297,210,96.00%,97.90%,4.24,B+ (3.37),B- (2.85)
"Loomis, William F.",BILD 10 - Fundamental Concepts/Modrn Bio (A),SP09,163,65,92.30%,84.60%,3.05,B+ (3.48),B (3.07)
"Saier, Milton H.",BILD 18 - Human Impact on the Environmnt (A),SP09,185,121,96.60%,94.00%,2.65,A- (3.89),B+ (3.47)
"Schroeder, Julian I",BILD 2 - Multicellular Life (A),SP09,184,85,90.20%,80.70%,4.94,B+ (3.35),B- (2.88)
"Mel, Stephanie",BILD 2 - Multicellular Life (B),SP09,258,162,92.50%,86.90%,5.01,B+ (3.38),B- (2.73)
"Strause, Linda G.",BILD 22 - Human Nutrition (A),SP09,335,147,94.40%,95.80%,2.58,B+ (3.54),B (3.14)
"Kohn, Joshua R",BILD 3 - Organismic&Evolutionary Biol (A),SP09,423,223,83.90%,89.00%,3.83,B+ (3.42),C+ (2.55)
"Bier, Ethan",BILD 7 - The Beginning of Life (A),SP09,107,57,86.00%,94.70%,3.66,B+ (3.41),B (3.14)
"Yanofsky, Martin F.",BILD 7 - The Beginning of Life (A),SP09,107,57,86.00%,94.70%,3.66,B+ (3.41),B (3.14)
"Saier, Milton H.",BILD 87 - Freshman Seminar (A),SP09,1,9,100.00%,100.00%,1.39,N/A,N/A
"Saier, Milton H.",BILD 87 - Freshman Seminar (B),SP09,8,11,100.00%,100.00%,0.5,A (4.00),N/A
"Woodruff, David S",BILD 87 - Freshman Seminar (C),SP09,16,14,100.00%,100.00%,2.04,N/A,N/A
"Gaasterland, Theresa",BILD 94 - Prof. Issues/Bioinformatics (A),SP09,29,18,100.00%,94.10%,0.5,A- (3.75),N/A
"Niwa, Maho",BIMM 100 - Molecular Biology (A),SP09,107,37,79.40%,79.40%,4.72,B+ (3.69),C+ (2.65)
"Pillus, Lorraine",BIMM 100 - Molecular Biology (B),SP09,224,120,83.20%,92.40%,5.56,B+ (3.38),B- (2.72)
"Butler, Madeline",BIMM 101 - Recombinant DNA Techniques (A),SP09,49,31,100.00%,100.00%,4.3,A- (3.73),B+ (3.36)
"Davis, Aubrey K",BIMM 101 - Recombinant DNA Techniques (B),SP09,96,62,96.80%,95.20%,4.08,B+ (3.44),B- (2.94)
"Tour, Ella",BIMM 101 - Recombinant DNA Techniques (C),SP09,36,28,100.00%,100.00%,4.27,B+ (3.61),B (3.09)
"Butler, Madeline",BIMM 101 - Recombinant DNA Techniques (D),SP09,48,35,100.00%,100.00%,4.44,A- (3.78),B+ (3.36)
"Scheffler, Immo E.",BIMM 110 - Molecular Basis/Human Disease (A),SP09,177,67,95.40%,95.40%,4.98,A- (3.79),B+ (3.35)
"Zhang, Dong-Er",BIMM 110 - Molecular Basis/Human Disease (B),SP09,174,106,90.10%,89.10%,5.15,B+ (3.46),B (3.06)
"Gustafson-Brown, Cindy",BIMM 114 - Virology (A),SP09,115,81,92.50%,93.60%,6.05,B+ (3.41),C+ (2.57)
"Allen, Eric",BIMM 120 - Bacteriology (A),SP09,226,95,87.10%,95.70%,4.33,B+ (3.40),B- (2.70)
"Kempin, Sherry A",BIMM 121 - Laboratory in Microbiology (A),SP09,12,12,100.00%,100.00%,4.33,B+ (3.36),N/A
"Chilukuri, Lakshmi N",BIMM 121 - Laboratory in Microbiology (B),SP09,40,35,85.30%,94.10%,7.47,B+ (3.61),B (3.10)
"Larsen, Rachel, A.",BIMM 121 - Laboratory in Microbiology (C),SP09,86,83,100.00%,100.00%,4.72,B+ (3.64),B+ (3.47)
"Brahamsha, Bianca M.",BIMM 126 - Marine Microbiology (A),SP09,45,34,84.80%,97.00%,4.2,B+ (3.34),B- (2.96)
"Brahamsha, Bianca M.",BIMM 127 - Marine Microbiology Lab (A),SP09,21,18,100.00%,100.00%,7.83,B+ (3.50),B+ (3.39)
"Palenik, Brian",BIMM 127 - Marine Microbiology Lab (A),SP09,21,18,100.00%,100.00%,7.83,B+ (3.50),B+ (3.39)
"Johnson, Randall S.",BIMM 134 - Biology of Cancer (A),SP09,178,69,98.50%,100.00%,4.18,B+ (3.63),B- (2.95)
"Pogliano, Kit J.",BIMM 171C - Genomics Research Init Lab III (A),SP09,20,20,95.00%,100.00%,3.4,A- (3.94),A- (3.97)
"Pevzner, Pavel Arkadjevich",BIMM 181 - Molecular Sequence Analysis (A),SP09,9,9,100.00%,100.00%,9.5,N/A,N/A
"Briggs, Steven",BIMM 185 - Bioinformatics Lab (Advanced) (A),SP09,9,18,100.00%,100.00%,15,B+ (3.67),N/A
"French, Kathleen Ann",BIPN 100 - Mammalian Physiology I (A),SP09,159,84,85.50%,67.50%,6.14,B (3.15),C+ (2.56)
"French, Kathleen Ann",BIPN 100 - Mammalian Physiology I (B),SP09,186,135,88.50%,75.60%,6.71,B+ (3.30),C+ (2.56)
"Fortes, P. A. George",BIPN 102 - Mammalian Physiology II (A),SP09,181,93,97.80%,81.50%,5.77,B+ (3.66),B- (2.90)
"Fortes, P. A. George",BIPN 102 - Mammalian Physiology II (B),SP09,174,86,100.00%,88.20%,4.73,B+ (3.52),B- (2.90)
"Armour, Jon Christopher",BIPN 105 - Animal Physiology Lab (A),SP09,97,25,96.00%,100.00%,12.42,B+ (3.52),B (3.15)
"Wang, Jing",BIPN 142 - Systems Neurobiology (A),SP09,51,42,94.70%,83.80%,6.55,B+ (3.53),B- (2.99)
"Bier, Ethan",BIPN 144 - Developmental Neurobiology (A),SP09,171,124,86.40%,90.70%,4.57,B+ (3.46),B- (2.93)
"Sejnowski, Terrence J",BIPN 146 - Computational Neurobiology (A),SP09,25,17,58.80%,64.70%,6.5,B (3.00),B- (2.93)
"Boulanger, Lisa",BISP 194 - Adv Topics in Modern Biology (A),SP09,16,12,91.70%,100.00%,3.5,A- (3.83),N/A
"Kiger, Amy",BISP 194 - Adv Topics in Modern Biology (B),SP09,18,19,72.20%,78.90%,3.17,A- (3.75),N/A
"Patrick, Gentry",BISP 194 - Adv Topics in Modern Biology (C),SP09,29,21,88.90%,88.90%,2.29,A- (3.85),B+ (3.67)
"Chao, Lin",BISP 194 - Adv Topics in Modern Biology (D),SP09,19,17,93.30%,100.00%,2.62,A- (3.80),N/A
"Chisholm, Andrew D.",BISP 194 - Adv Topics in Modern Biology (E),SP09,16,15,100.00%,100.00%,3.97,B+ (3.58),N/A
"Brahamsha, Bianca M.",SIO 126 - Marine Microbiology (A),SP09,45,34,84.80%,97.00%,4.2,B+ (3.34),B- (2.96)
"Brahamsha, Bianca M.",SIO 126L - Marine Microbiology Lab (A),SP09,21,18,100.00%,100.00%,7.83,B+ (3.50),B+ (3.39)
"Palenik, Brian",SIO 126L - Marine Microbiology Lab (A),SP09,21,18,100.00%,100.00%,7.83,B+ (3.50),B+ (3.39)
"Towb, Par",BIBC 100 - Structural Biochemistry (A),WI09,285,162,86.00%,81.60%,5.2,B+ (3.38),C (2.25)
"Zhao, Yunde",BIBC 102 - Metabolic Biochemistry (B),WI09,174,77,84.40%,75.30%,6.32,B+ (3.42),C+ (2.70)
"Coleman, Aaron B.",BIBC 103 - Biochemical Techniques (A),WI09,141,89,92.90%,98.80%,6.08,B+ (3.55),B- (3.00)
"Soowal, Lara",BIBC 103 - Biochemical Techniques (B),WI09,65,42,95.00%,92.50%,4.55,B+ (3.43),B- (2.87)
"Toukdarian, Aresa",BIBC 103 - Biochemical Techniques (C),WI09,67,45,90.90%,91.10%,5.57,B+ (3.36),B (3.23)
"Crawford, Nigel M.",BIBC 120 - Nutrition (A),WI09,393,224,98.60%,99.10%,4.27,B+ (3.62),B- (2.95)
"Reinagel, Pam",BICD 100 - Genetics (A),WI09,356,129,90.80%,85.40%,4.63,B+ (3.43),B- (2.88)
"Reinagel, Pam",BICD 100 - Genetics (B),WI09,361,259,92.60%,91.80%,4.22,A- (3.71),B- (2.88)
"Soowal, Lara",BICD 100 - Genetics (C),WI09,134,106,94.20%,83.70%,5.03,B+ (3.49),C+ (2.61)
"Wilhelm, James E.",BICD 110 - Cell Biology (A),WI09,113,60,85.00%,91.70%,5.17,B+ (3.49),C+ (2.48)
"Sato, Brian K",BICD 111 - Cell Biology Laboratory (A),WI09,13,14,100.00%,100.00%,3.93,B+ (3.50),N/A
"Posakony, James W","BICD 130 - Embryos, Genes, & Development (A)",WI09,57,34,87.90%,87.90%,5.32,B+ (3.46),C+ (2.55)
"Ghiara, Jayant",BICD 134 - Human Reproduction&Development (A),WI09,168,119,100.00%,100.00%,3.53,A- (3.81),B+ (3.61)
"Gustafson-Brown, Cindy",BICD 136 - AIDS Science and Society (A),WI09,279,198,95.70%,89.90%,4.87,B+ (3.51),C+ (2.58)
"Goldrath, Ananda",BICD 140 - Immunology (A),WI09,132,91,96.70%,94.40%,6.19,B+ (3.55),B- (2.85)
"Fortes, P. A. George",BICD 150 - Endocrinology (A),WI09,106,77,100.00%,97.40%,6.53,B+ (3.61),B+ (3.49)
"Sandin, Stuart Adrian",BIEB 100 - Biostatistics (A),WI09,144,96,74.50%,88.00%,4.63,B+ (3.37),B- (2.76)
"Matzkin, Luciano M.",BIEB 123 - Molculr Mthd/Ecolgy & Evol Lab (A),WI09,32,29,100.00%,100.00%,4.43,B+ (3.55),B (3.15)
"Landry, Michael Raymond",BIEB 134 - Intro/Biological Oceanography (A),WI09,89,42,85.40%,90.20%,5.18,B (3.10),C+ (2.66)
"Chao, Lin",BIEB 150 - Evolution (A),WI09,140,109,92.50%,96.20%,2.99,B+ (3.39),B- (2.84)
"Nieh, James Charles",BIEB 166 - Animal Behavior&Communication (A),WI09,191,111,98.20%,100.00%,4.01,B+ (3.44),B- (2.95)
"Nieh, James Charles",BIEB 167 - Animal Communication Lab (A),WI09,28,23,100.00%,100.00%,4.24,A- (3.82),B+ (3.65)
"Traver, David",BILD 1 - The Cell (A),WI09,270,131,97.70%,93.90%,4.81,B+ (3.57),B (3.22)
"Boulanger, Lisa",BILD 1 - The Cell (B),WI09,192,77,93.50%,97.40%,4.53,B+ (3.64),C+ (2.58)
"Bever, Jennie Lynn",BILD 10 - Fundamental Concepts/Modrn Bio (A),WI09,272,165,92.80%,94.80%,2.61,B+ (3.62),B+ (3.45)
"Mel, Stephanie",BILD 2 - Multicellular Life (A),WI09,305,199,92.40%,89.40%,4.91,B+ (3.39),C+ (2.60)
"Towb, Par",BILD 2 - Multicellular Life (B),WI09,206,111,95.50%,82.90%,5.4,B+ (3.45),C+ (2.36)
"Woodruff, David S",BILD 3 - Organismic&Evolutionary Biol (A),WI09,208,84,83.10%,74.70%,4.96,B (3.20),C+ (2.61)
"Henter, Heather J.",BILD 3 - Organismic&Evolutionary Biol (B),WI09,273,145,83.60%,81.50%,4.29,B+ (3.31),C+ (2.61)
"Henter, Heather J.",BILD 3 - Organismic&Evolutionary Biol (C),WI09,276,175,82.50%,84.80%,4.52,B+ (3.45),C+ (2.61)
"Gustafson-Brown, Cindy",BILD 36 - AIDS Science and Society (A),WI09,157,138,89.80%,88.30%,4.46,B (3.30),B- (2.75)
"Woodruff, David S",BILD 87 - Freshman Seminar (A),WI09,17,16,100.00%,100.00%,0.5,N/A,N/A
"Saier, Milton H.",BILD 87 - Freshman Seminar (B),WI09,14,9,100.00%,100.00%,0.72,N/A,N/A
"Saier, Milton H.",BILD 87 - Freshman Seminar (C),WI09,11,11,90.00%,100.00%,1.05,A (4.00),N/A
"Johnson, Tracy Lanise",BIMM 100 - Molecular Biology (A),WI09,83,68,89.40%,93.90%,5.85,B (3.26),C+ (2.55)
"Ghiara, Jayant",BIMM 100 - Molecular Biology (B),WI09,320,228,89.60%,96.80%,4.98,B+ (3.68),B (3.12)
"Mel, Stephanie",BIMM 101 - Recombinant DNA Techniques (A),WI09,45,43,92.90%,100.00%,4.27,B+ (3.41),B (3.16)
"Butler, Madeline",BIMM 101 - Recombinant DNA Techniques (B),WI09,48,31,100.00%,100.00%,4.5,A- (3.70),B+ (3.32)
"Davis, Aubrey K",BIMM 101 - Recombinant DNA Techniques (C),WI09,95,76,97.40%,98.70%,5.32,B+ (3.60),B (3.13)
"Tour, Ella",BIMM 101 - Recombinant DNA Techniques (D),WI09,36,36,88.90%,83.30%,5.59,B (3.00),B- (2.92)
"Kadonaga, James T",BIMM 108 - Chromatin Structure & Dynamics (A),WI09,35,22,100.00%,100.00%,2.95,A- (3.86),B+ (3.51)
"McGinnis, William James",BIMM 110 - Molecular Basis/Human Disease (A),WI09,180,88,85.10%,80.50%,5.27,B+ (3.70),C+ (2.66)
"Brody, Stuart",BIMM 116 - Circadian Rhythms-Bio Clocks (A),WI09,121,85,83.50%,91.80%,3.63,B+ (3.51),B (3.14)
"Gorman, Michael R.",BIMM 116 - Circadian Rhythms-Bio Clocks (A),WI09,121,85,83.50%,91.80%,3.63,B+ (3.51),B (3.14)
"David, Michael",BIMM 118 - Pharmacology (A),WI09,221,65,96.80%,98.40%,6.72,B+ (3.59),B- (2.75)
"Brown, Willie C.",BIMM 120 - Bacteriology (A),WI09,172,141,93.40%,80.40%,5.13,B+ (3.46),B- (2.95)
"Chilukuri, Lakshmi N",BIMM 121 - Laboratory in Microbiology (A),WI09,61,54,93.90%,98.00%,6.2,B+ (3.42),B (3.23)
"Kempin, Sherry A",BIMM 121 - Laboratory in Microbiology (B),WI09,40,33,78.10%,93.80%,7.29,B (3.21),B (3.30)
"Larsen, Rachel, A.",BIMM 121 - Laboratory in Microbiology (C),WI09,48,44,100.00%,100.00%,6.5,B+ (3.63),B+ (3.33)
"Saier, Milton H.",BIMM 122 - Microbial Genetics (A),WI09,74,54,78.80%,86.50%,5.25,B+ (3.49),B- (2.95)
"Aroian, Raffi V.",BIMM 124 - Medical Microbiology (A),WI09,76,51,90.00%,90.00%,6.17,B+ (3.33),B- (2.86)
"Brown, Willie C.",BIMM 124 - Medical Microbiology (A),WI09,76,51,90.00%,90.00%,6.17,B+ (3.33),B- (2.86)
"Baker, Timothy Stanley",BIMM 162 - 3D Elctron Microscopy/Macromol (A),WI09,10,10,100.00%,100.00%,4.1,N/A,N/A
"Fortes, P. A. George",BIPN 100 - Mammalian Physiology I (A),WI09,302,143,94.60%,74.60%,6.66,B (3.28),B (3.04)
"Armour, Jon Christopher",BIPN 100 - Mammalian Physiology I (B),WI09,199,107,98.10%,99.00%,7.2,B+ (3.31),C+ (2.56)
"Xu, Yang",BIPN 102 - Mammalian Physiology II (A),WI09,76,46,93.00%,66.70%,4.41,B+ (3.48),B- (2.96)
"Armour, Jon Christopher",BIPN 105 - Animal Physiology Lab (A),WI09,103,31,100.00%,100.00%,12.5,B+ (3.40),B (3.02)
"French, Kathleen Ann",BIPN 106 - Comparative Physiology (A),WI09,79,46,95.70%,97.80%,4.36,B+ (3.63),B (3.28)
"French, Kathleen Ann",BIPN 108 - Physiology of Exercise (A),WI09,69,49,95.80%,97.90%,4.46,B+ (3.40),B (3.21)
"Halpain, Shelley",BIPN 140 - Cellular Neurobiology (A),WI09,88,61,90.00%,86.70%,5.83,B (3.27),C+ (2.54)
"Scanziani, Massimo",BIPN 140 - Cellular Neurobiology (A),WI09,88,61,90.00%,86.70%,5.83,B (3.27),C+ (2.54)
"Macagno, Eduardo R.",BIPN 142 - Systems Neurobiology (A),WI09,45,24,82.60%,73.90%,5.33,B (3.29),B- (2.86)
"Jin, Yishi",BIPN 144 - Developmental Neurobiology (A),WI09,48,35,77.10%,85.30%,5.99,B+ (3.40),B- (2.89)
"Zou, Yimin",BIPN 144 - Developmental Neurobiology (A),WI09,48,35,77.10%,85.30%,5.99,B+ (3.40),B- (2.89)
"Goulding, Martyn",BIPN 150 - Diseases of the Nervous System (A),WI09,32,19,88.90%,100.00%,4.82,B+ (3.59),B (3.27)
"Lee, Kuo Fen",BIPN 150 - Diseases of the Nervous System (A),WI09,32,19,88.90%,100.00%,4.82,B+ (3.59),B (3.27)
"Pfaff, Samuel",BIPN 150 - Diseases of the Nervous System (A),WI09,32,19,88.90%,100.00%,4.82,B+ (3.59),B (3.27)
"Crawford, Nigel M.",BISP 192 - Senior Seminar in Biology (A),WI09,18,19,100.00%,100.00%,0.92,N/A,N/A
"Crawford, Nigel M.",BISP 194 - Senior Seminar in Biology (A),WI09,18,19,100.00%,100.00%,0.92,N/A,N/A
"Xu, Yang",BISP 194 - Adv Topics in Modern Biology (D),WI09,24,23,95.20%,81.00%,2.14,A- (3.77),C+ (2.55)
"Niwa, Maho",BISP 194 - Adv Topics in Modern Biology (E),WI09,18,18,100.00%,94.40%,2.38,A- (3.89),N/A
"Johnson, Tracy Lanise",BISP 194 - Adv Topics in Modern Biology (F),WI09,12,12,100.00%,100.00%,3.17,A (4.00),N/A
"Newsam, John",BISP 194 - Adv Topics in Modern Biology (H),WI09,21,25,100.00%,100.00%,2.33,A- (3.94),A- (3.76)
"Landry, Michael Raymond",SIO 134 - Intro/Biological Oceanography (A),WI09,89,42,85.40%,90.20%,5.18,B (3.10),C+ (2.66)
"Mel, Stephanie",BIBC 100 - Structural Biochemistry (A),FA08,289,187,89.80%,92.50%,5.22,B+ (3.52),C+ (2.61)
"Scheffler, Immo E.",BIBC 102 - Metabolic Biochemistry (A),FA08,279,140,93.50%,94.90%,6.24,B+ (3.63),B- (2.73)
"Coleman, Aaron B.",BIBC 102 - Metabolic Biochemistry (B),FA08,290,190,90.00%,94.10%,5.9,B+ (3.35),B- (2.84)
"Davis, Aubrey K",BIBC 103 - Biochemical Techniques (A),FA08,130,122,97.50%,95.90%,6.57,B+ (3.32),B (3.02)
"Soowal, Lara",BIBC 103 - Biochemical Techniques (B),FA08,69,32,96.70%,90.30%,5.63,B+ (3.38),B (3.04)
"Coleman, Aaron B.",BIBC 103 - Biochemical Techniques (C),FA08,70,54,100.00%,100.00%,5.09,B+ (3.52),B+ (3.36)
"Chilukuri, Lakshmi N",BIBC 120 - Nutrition (A),FA08,352,173,96.40%,91.80%,5.17,B+ (3.53),B- (2.79)
"Felbeck, Horst",BIBC 130 - Envir Phy/Biochem/Mar Organism (A),FA08,52,38,72.20%,72.20%,5.26,B (3.24),B- (2.80)
"Ghiara, Jayant",BICD 100 - Genetics (A),FA08,384,214,96.10%,97.60%,4.33,A- (3.73),B (3.28)
"Soowal, Lara",BICD 100 - Genetics (B),FA08,356,247,90.50%,72.40%,5.7,B (3.28),C+ (2.48)
"Aroian, Raffi V.",BICD 110 - Cell Biology (A),FA08,122,87,90.70%,87.40%,7.4,B+ (3.40),B- (2.93)
"Jamora, Colin C",BICD 111 - Cell Biology Laboratory (A),FA08,19,17,87.50%,93.30%,3.79,B- (2.71),B (3.02)
"Crawford, Nigel M.",BICD 120 - Fundamentals of Plant Biology (A),FA08,142,109,90.30%,96.10%,4.79,B+ (3.46),B (3.24)
"Schmidt, Robert J",BICD 120 - Fundamentals of Plant Biology (A),FA08,142,109,90.30%,96.10%,4.79,B+ (3.46),B (3.24)
"French, Kathleen Ann",BICD 131 - Embryology Laboratory (A),FA08,31,30,90.00%,93.30%,10.23,B+ (3.61),B+ (3.54)
