Instructor,Course,Term,Enroll,Evals Made,Rcmnd Class,Rcmnd Instr,Study Hrs/wk,Avg Grade Expected,Avg Grade Received
"Gere, Catherina M.",HISC 115 - History Modern Medicine (A),FA12,150,74,96.90%,98.50%,4.11,B+ (3.61),B+ (3.42)
"Golan, Tal","HISC 131 - Science, Technology, & Law (A)",FA12,43,14,76.90%,100.00%,4,B (3.20),B+ (3.50)
"Goodblatt, David",HITO 104 - Jews & Judaism/Ancient&Medievl (A),FA12,18,9,62.50%,87.50%,2.21,B+ (3.63),N/A
"Zroka, Ryan Edward",HITO 133 - War & Society/Second World War (A),FA12,51,39,92.10%,94.70%,5.69,B+ (3.43),B (3.05)
"Hughes, Judith M.",HITO 172 - War in the 20th Century (A),FA12,9,4,100.00%,100.00%,5,B+ (3.67),N/A
"Kernell, Samuel H.",No CAPEs submitted,FA12,2,0,N/A,N/A,N/A,N/A,N/A
"Jordan, Ryan P",No CAPEs submitted,FA12,14,0,N/A,N/A,N/A,N/A,N/A
"Hanna, Mark G.",HITO 87 - Freshman Seminar (A),FA12,11,8,100.00%,100.00%,2.79,B (3.00),N/A
"Widener, Daniel",HITO 87 - Freshman Seminar (B),FA12,20,13,90.90%,100.00%,0.86,A (4.00),N/A
"Widener, Daniel",HITO 87 - Freshman Seminar (D),FA12,17,10,88.90%,88.90%,2.25,A (4.00),N/A
"Weeks, William E","HIUS 106A - Amer Foreign Relations,to 1900 (A)",FA12,12,4,100.00%,100.00%,7.5,A- (3.75),N/A
"Frank, Ross H.",HIUS 108A - History/Native Americans/US I (A),FA12,25,14,92.30%,61.50%,3.88,B+ (3.45),B+ (3.41)
"Klein, Rachel",HIUS 130 - Cultural Hist/1607-Civil War (A),FA12,111,35,96.80%,100.00%,4.95,A- (3.73),B+ (3.35)
"Parrish, Michael E.",HIUS 150 - American Legal History to 1865 (A),FA12,57,21,89.50%,94.70%,5.13,B+ (3.50),B (3.16)
"Vandevelde, Kenneth Joseph",HIUS 152B - Constitutnl Hist/US after 1865 (A),FA12,37,23,100.00%,100.00%,5.07,B+ (3.53),B+ (3.50)
"Plant, Rebecca Jo",HIUS 156D - American Women/Amern Womanhood (A),FA12,20,9,100.00%,100.00%,4.94,B+ (3.56),B+ (3.39)
"Gutierrez, David G",HIUS 180 - Immigration&Ethnicity/Amer Soc (A),FA12,11,6,100.00%,100.00%,7.83,B+ (3.50),N/A
"Cahill, Suzanne",HIEA 128 - History/Material Culture China (A),S212,20,4,100.00%,100.00%,8,B+ (3.67),B (3.29)
"Cahill, Suzanne",HIEA 136 - Thought/Reli China: Daoism (A),S212,22,8,87.50%,100.00%,7,A- (3.75),B- (2.88)
"Miano, David Ringo",HIEU 108S - Sex & Romance/ Ancient World (B),S212,32,12,83.30%,91.70%,6.67,B (3.25),B- (2.93)
"Patterson, Patrick H.",HIEU 152 - Everyday Life/Dictatorial Soc (A),S212,13,10,100.00%,100.00%,9.5,B+ (3.50),N/A
"Lettieri, Michael J",HILA 102 - Latin America/Twentieth Centry (A),S212,10,9,100.00%,100.00%,6.06,B (3.00),N/A
"Riggs, Miriam E","HILA 115 - Latin American City, A History (A)",S212,5,3,100.00%,100.00%,7.83,B+ (3.50),N/A
"Golan, Tal",HISC 107 - Emergence of Modern Science (A),S212,22,3,100.00%,100.00%,2.5,A (4.00),B (3.03)
"Patterson, Patrick H.",HITO 134 - Internatnl Law/War Crimes&Geno (A),S212,15,14,100.00%,100.00%,11.12,B+ (3.31),N/A
"Pastrana, Israel",HIUS 114 - California History (A),S212,15,7,100.00%,71.40%,10.21,A- (3.71),N/A
"Vandevelde, Kenneth Joseph",HIUS 152A - Constitutional Hist/US to 1865 (A),S212,17,7,100.00%,100.00%,5.64,B+ (3.67),N/A
"Parrish, Michael E.",HIUS 153 - American Political Trials (A),S212,11,4,100.00%,100.00%,5.5,A- (3.75),N/A
"Hineline, Mark Lawrence",HIUS 154 - Western Environmental History (A),S212,21,6,66.70%,66.70%,5.17,B (3.17),B+ (3.54)
"Reynolds, Edward",HIAF 111 - Modern Africa Since 1880 (A),S112,10,1,100.00%,100.00%,8.5,B (3.00),N/A
"Reynolds, Edward",HIAF 120 - History of South Africa (A),S112,17,6,100.00%,100.00%,4.5,A- (3.80),N/A
"Cahill, Suzanne",HIEA 126 - The Silk Road (A),S112,30,5,100.00%,100.00%,7.3,B+ (3.50),B+ (3.32)
"Cahill, Suzanne",HIEA 135 - Thought&Reli China: Buddhism (A),S112,26,7,85.70%,85.70%,4.5,A- (3.71),B+ (3.48)
"Herbst, Matthew",HIEU 106GS - Constantinople: Imperial Captl (A),S112,25,24,100.00%,100.00%,9.33,B+ (3.56),B+ (3.54)
"Miano, David Ringo",HIEU 112S - Ancient Explorers (A),S112,30,7,85.70%,100.00%,5.07,B+ (3.57),B- (2.88)
"Gallant, Thomas W.",HIEU 117GS - Tradtl Greek Society:Ethnogrph (A),S112,20,9,100.00%,100.00%,6.72,B+ (3.67),B+ (3.69)
"Marino, John A.",HIEU 124GS - The City In Italy (A),S112,23,16,100.00%,100.00%,6.75,B+ (3.44),B (3.22)
"Widener, Daniel",HIEU 127 - Sport in the Modern World (A),S112,22,3,100.00%,100.00%,5.17,A (4.00),B+ (3.49)
"Hillman, Susanne",HIEU 143 - Europn Intellct Hst(1870-1945) (A),S112,12,1,100.00%,100.00%,12.5,B (3.00),N/A
"Saenz, Charles N",HIEU 151 - Spain Since 1808 (A),S112,13,13,92.30%,100.00%,6.81,A- (3.80),N/A
"Patterson, Patrick H.",HIEU 152GS - Everyday Life/Dictatorial Soc (A),S112,25,15,93.30%,93.30%,13.7,B+ (3.64),B+ (3.61)
"Monteon, Michael P.",HILA 114 - Dictatorship in Latin America (A),S112,14,3,66.70%,100.00%,7.17,B+ (3.33),N/A
"Monteon, Michael P.",HILD 14 - Film & History in Latin Amer (A),S112,31,10,66.70%,77.80%,5.1,B+ (3.60),B+ (3.35)
"Sine, Elizabeth E",HILD 2C - United States History (A),S112,17,6,100.00%,83.30%,9.5,B+ (3.33),N/A
"Edwards, Cutler C",HILD 7A - Race & Ethnicity/United States (A),S112,42,15,93.30%,93.30%,5.57,A- (3.70),B (3.28)
"Hineline, Mark Lawrence",HISC 105 - History of Environmentalism (A),S112,16,8,87.50%,87.50%,4.25,B+ (3.50),N/A
"Clark, William",HISC 106 - The Scientific Revolution (A),S112,28,8,100.00%,100.00%,6.83,A- (3.75),B (3.28)
"Ratterree, Alicia M",HIUS 115 - Hist. of Sexuality in the U.S. (A),S112,14,8,87.50%,87.50%,6,B+ (3.60),N/A
"Widener, Daniel",HIUS 122 - History & Hollywood (A),S112,27,7,85.70%,100.00%,6.5,B (3.29),B (3.13)
"Reyes, Barbara Olivia",HIUS 158 - Social & Econ Hist/Southwest I (A),S112,7,4,100.00%,100.00%,6.5,B+ (3.50),N/A
"Reyes, Barbara Olivia",HIUS 158 - Social & Econ Hist/Southwest I (A),S112,5,2,100.00%,100.00%,9.5,B+ (3.50),N/A
"Ruiz, Stevie R",HIUS 159 - Social&Econ Hist/Southwest II (A),S112,2,2,100.00%,100.00%,3.5,A (4.00),N/A
"Ruiz, Stevie R",HIUS 159 - Social&Econ Hist/Southwest II (A),S112,3,2,100.00%,100.00%,4.5,A (4.00),N/A
"Reynolds, Edward",HIAF 120 - History of South Africa (A),SP12,50,19,100.00%,94.70%,4.39,B+ (3.53),B+ (3.45)
"Kinzley, Judd C.",HIEA 113 - Fifteen Yr War/Asia & Pacific (A),SP12,72,33,97.00%,97.00%,5.35,B+ (3.36),B- (3.00)
"Depies, Gregory J",HIEA 115 - Social&Cultural/20th C Japan (A),SP12,70,27,66.70%,63.00%,4.87,B+ (3.38),B- (2.95)
"Pickowicz, Paul G.",HIEA 133 - 20th C China/Cultural History (A),SP12,39,19,100.00%,100.00%,10.92,A- (3.84),A- (3.74)
"Huangfu, Zhengzheng",HIEA 134 - Thought/Reli China:Confuciansm (A),SP12,24,21,71.40%,76.20%,6.12,B+ (3.41),B+ (3.32)
"Cahill, Suzanne",HIEA 137 - Women & Family/Chinese History (A),SP12,49,16,93.80%,93.80%,4.75,B+ (3.54),B+ (3.38)
"Cahill, Suzanne",HIEA 168 - T/Classical&Medieval Chinese H (A),SP12,16,7,42.90%,85.70%,9.93,B+ (3.33),N/A
"Sage, Michael",HIEU 101 - Greece in the Classical Age (A),SP12,85,38,86.80%,81.60%,3.96,B+ (3.41),B (3.12)
"Stephenson, Paul Anthony","HIEU 104B - Byzantine Empire, 7th-11th c. (A)",SP12,34,16,86.70%,93.30%,5.63,A- (3.73),B+ (3.46)
"Gallant, Thomas W.",HIEU 116CD - Greece/Balkans/20th Century (A),SP12,51,20,100.00%,100.00%,5.4,A- (3.79),B- (2.89)
"Truant, Cynthia M","HIEU 129 - Paris, Past and Present (A)",SP12,111,40,70.00%,65.00%,4.6,B+ (3.46),B+ (3.44)
"Hughes, Judith M.",HIEU 141 - Eur Diplomatic Hist 1870-1945 (A),SP12,32,14,78.60%,78.60%,4.93,B (3.11),B- (2.72)
"Edelman, Robert S.",HIEU 156 - Hist. Soviet Union 1905-1991 (A),SP12,125,36,77.80%,69.40%,5,B+ (3.36),B (3.29)
"Hertz, Deborah",HIEU 158 - Why Hitler? How Auschwitz? (A),SP12,120,43,97.60%,88.10%,6.4,B+ (3.37),B+ (3.31)
"Sage, Michael",HIEU 160 - Topics/History of Greece (A),SP12,10,2,100.00%,100.00%,5.5,B+ (3.50),N/A
"Caciola, Nancy A",HIEU 163 - Special Topics/Medievl History (A),SP12,15,7,100.00%,100.00%,7.36,B (3.29),N/A
"Stephenson, Paul Anthony",HIEU 163 - Special Topics/Medievl History (B),SP12,7,4,100.00%,100.00%,12.5,A- (3.75),N/A
"Monteon, Michael P.",HILA 102 - Latin America/Twentieth Centry (A),SP12,62,22,90.90%,86.40%,6.69,B+ (3.40),B (3.18)
"Van Young, Eric",HILA 113 - Lord&Peasant in Latin America (A),SP12,44,18,83.30%,94.10%,7.56,B (3.17),B- (2.93)
"Meade, Everard",HILA 132D - History of Contemporary Mexico (A),SP12,39,18,94.40%,100.00%,6.94,B+ (3.39),B+ (3.34)
"Van Young, Eric",HILA 162 - Special Topics/Latin Amer Hist (A),SP12,9,2,100.00%,100.00%,11.5,B+ (3.50),N/A
"Monteon, Michael P.",HILA 163 - History of Chile:1880-Present (A),SP12,6,1,100.00%,100.00%,2.5,A (4.00),N/A
"Henry, Todd A.",HILD 12 - Twentieth-Century East Asia (A),SP12,83,32,90.30%,87.10%,4.89,B+ (3.68),B (3.30)
"Hendrickson, Gerald M.",HILD 2C - United States History (A),SP12,120,49,83.30%,93.80%,4.3,B+ (3.50),B (3.09)
"Gere, Catherina M.",HILD 30 - History of Public Health (A),SP12,140,53,84.90%,98.10%,3.59,A- (3.70),B+ (3.47)
"Gutierrez, David G",HILD 7C - Race & Ethnicity/United States (A),SP12,321,132,62.60%,73.30%,5.34,B (3.30),B (3.01)
"Kayali, Hasan",HINE 118 - Middle East/Twentieth Century (A),SP12,123,48,89.40%,85.10%,5.67,B (3.29),B (3.06)
"Aronova, Elena",HISC 114 - The Darwinian Legacy (A),SP12,42,23,69.60%,68.20%,3.8,B+ (3.65),B+ (3.33)
"Golan, Tal","HISC 131 - Science, Technology, & Law (A)",SP12,64,27,74.10%,70.40%,5.31,B (3.24),B- (2.99)
"Clark, William",HISC 166 - The Galileo Affair (A),SP12,8,3,100.00%,100.00%,8.5,A (4.00),N/A
"Gere, Catherina M.",HISC 173 - Darwin & Darwinisms (A),SP12,16,9,88.90%,100.00%,9.39,B+ (3.33),N/A
"Artenstein, Isaac",HITO 107 - Holocaust Video Production (A),SP12,20,4,100.00%,66.70%,6.5,A (4.00),A- (3.90)
"Herbst, Matthew",HITO 124 - Mystical Traditions (A),SP12,53,32,87.50%,100.00%,5.44,B+ (3.50),B+ (3.41)
"Propp, William Henry",HITO 124 - Mystical Traditions (A),SP12,53,28,85.70%,85.70%,4.43,B+ (3.50),B+ (3.41)
"Meade, Everard",HITO 166 - Sem/Death Penalty Global Pers (A),SP12,14,5,100.00%,100.00%,9.3,A (4.00),N/A
"Biess, Frank Peter",HITO 168 - U.S. and Germany 1890s-1960s (A),SP12,12,5,100.00%,100.00%,7.3,B+ (3.60),N/A
"Plant, Rebecca Jo",HITO 168 - U.S. and Germany 1890s-1960s (A),SP12,12,5,100.00%,100.00%,7.3,B+ (3.60),N/A
"Kernell, Samuel H.",HITO 193 - Research Seminar/Washington DC (A),SP12,11,5,60.00%,60.00%,4.1,A (4.00),N/A
"Golan, Tal",HITO 87 - Freshman Seminar (A),SP12,8,6,100.00%,100.00%,0.83,N/A,N/A
"Diner, Hasia R.",HIUS 118 - American Jewish History (A),SP12,26,10,90.00%,100.00%,4.7,B+ (3.38),B+ (3.30)
"Klein, Rachel",HIUS 131D - Cultural Hist./Civil War-Prese (A),SP12,31,12,100.00%,91.70%,5.17,B+ (3.45),B+ (3.33)
"Diner, Hasia R.",HIUS 144 - Topics in U.S. History (A),SP12,10,3,100.00%,0.00%,7.83,B (3.00),N/A
"Hendrickson, Gerald M.",HIUS 145 - From New Era to New Deal (A),SP12,54,16,93.80%,93.30%,6.5,B+ (3.50),B (3.23)
"Alvarez, Luis A","HIUS 146 - Race, Riots & Violence in U.S. (A)",SP12,139,57,89.50%,92.90%,3.94,B+ (3.33),B (3.15)
"Belknap, Michal R",HIUS 153 - American Political Trials (A),SP12,43,13,53.80%,61.50%,5.73,B (3.09),B- (2.76)
"Parrish, Michael E.",HIUS 155B - Religion&Law:Cvl War to Presnt (A),SP12,47,19,94.70%,100.00%,6.71,B (3.20),B- (2.93)
"Parrish, Michael E.",HIUS 169 - Topic/Amer Legal & Const Hist (A),SP12,12,3,100.00%,100.00%,12.5,B+ (3.33),N/A
"Shah, Nayan B",HIUS 176 - Race & Sexual Politics (A),SP12,8,2,100.00%,100.00%,10.5,B+ (3.50),N/A
"Molina, Natalia Margarita",HIUS 181 - Topics in 20th Century U.S. (A),SP12,7,1,100.00%,100.00%,8.5,A (4.00),N/A
"Cahill, Suzanne",HIEA 128 - History/Material Culture China (A),WI12,63,25,92.00%,100.00%,4.82,B+ (3.54),B+ (3.30)
"Schneewind, Sarah",HIEA 129 - Faces of the Chinese Past (A),WI12,13,10,90.00%,90.00%,10.1,B+ (3.44),N/A
"Pickowicz, Paul G.",HIEA 132 - Hist/People's Republic/China (A),WI12,79,37,91.40%,88.60%,8.56,B+ (3.41),B (3.09)
"Greene, Margaret C",HIEA 138 - Women & the Chinese Revolution (A),WI12,29,15,66.70%,64.30%,6.81,B (3.15),B- (2.94)
"Stephenson, Paul Anthony",HIEU 104 - Byzantine Empire (A),WI12,53,27,96.30%,96.30%,5.39,B+ (3.48),B (3.15)
"Caciola, Nancy A",HIEU 110 - The Rise Of Europe (A),WI12,27,15,93.30%,93.30%,5.03,B+ (3.64),B (3.00)
"Gallant, Thomas W.",HIEU 116B - Greece/Balkans/Age/Nationalism (A),WI12,62,23,100.00%,100.00%,4.41,B+ (3.63),B- (2.99)
"Truant, Cynthia M",HIEU 131 - French Revolution 1789-1814 (A),WI12,111,50,75.00%,56.30%,4.96,B+ (3.41),B+ (3.33)
"Hughes, Judith M.",HIEU 150 - Modern British History (A),WI12,30,11,81.80%,81.80%,7.77,B (3.09),C+ (2.63)
"Patterson, Patrick H.",HIEU 152 - Everyday Life/Dictatorial Soc (A),WI12,13,7,100.00%,83.30%,9.64,A- (3.71),N/A
"Hillman, Susanne",HIEU 171 - Topic/Twentieth Century Europe (A),WI12,24,9,88.90%,100.00%,9.83,B+ (3.33),B+ (3.31)
"Van Young, Eric",HILA 101 - Lat Amer Independnce 1810-1898 (A),WI12,48,18,94.40%,83.30%,5.17,B+ (3.67),B+ (3.52)
"Widener, Daniel",HILA 122 - Cuba:Frm Colony-Socialist Repb (A),WI12,53,23,100.00%,87.00%,5.55,B+ (3.59),B+ (3.44)
"Meade, Everard",HILA 131 - History of Mexico:1821-1924 (A),WI12,64,26,80.80%,92.30%,5.12,B+ (3.38),B (3.25)
"Esherick, Joseph W","HILD 11 - East Asia & the West,1279-1911 (A)",WI12,138,48,75.00%,79.20%,6.08,B (3.25),B (3.09)
"Van Young, Eric",HILD 14 - Film & History in Latin Amer (A),WI12,58,26,96.00%,95.80%,3.14,B+ (3.38),B (3.25)
"Klein, Rachel",HILD 2B - United States History (A),WI12,166,79,92.30%,91.00%,4.32,B+ (3.38),B (3.25)
"Kwak, Nancy",HILD 7B - Race & Ethnicity/United States (A),WI12,298,145,87.50%,95.10%,4.75,B+ (3.39),B (3.07)
"Propp, William Henry",HINE 101 - The Religion of Ancient Israel (A),WI12,32,16,68.80%,87.50%,6.88,B+ (3.38),B- (2.77)
"Provence, Michael",HINE 116 - Mid East/Age of Euro Empires (A),WI12,92,45,86.70%,90.90%,3.97,B+ (3.36),B+ (3.33)
"Kayali, Hasan",HINE 186 - Topics/Middle Eastern History (A),WI12,15,8,100.00%,100.00%,7.5,A- (3.88),N/A
"Golan, Tal",HISC 107 - Emergence of Modern Science (A),WI12,33,17,76.50%,76.50%,4.5,B (3.21),B- (2.86)
"Gere, Catherina M.",HISC 108 - Life Sciences in 20th Century (A),WI12,64,27,84.60%,96.20%,4.88,B+ (3.54),B (3.14)
"Harkewicz, Laura J.",HISC 115 - History Modern Medicine (A),WI12,107,55,90.90%,90.90%,3.74,B+ (3.62),B+ (3.58)
"Golan, Tal",HISC 180 - Science and Public Policy (A),WI12,9,5,80.00%,80.00%,8.1,A- (3.75),N/A
"Hertz, Deborah",HITO 105 - Jewish Modernity/1648 - 1948 (A),WI12,22,13,83.30%,83.30%,7.17,B+ (3.55),B+ (3.48)
"Meade, Everard",HITO 119 - Human Rights I: Hist. & Theory (A),WI12,23,9,88.90%,77.80%,6.94,B+ (3.57),B+ (3.35)
"Meade, Everard",HITO 119 - Human Rights I: Hist. & Theory (A),WI12,18,10,80.00%,80.00%,7.1,B+ (3.30),B+ (3.35)
"Biess, Frank Peter",HITO 133 - War & Society/Second World War (A),WI12,60,25,100.00%,96.00%,6.26,B+ (3.44),B+ (3.34)
"Biess, Frank Peter",HITO 140 - History of Emotions (A),WI12,12,6,83.30%,80.00%,7.17,B+ (3.67),N/A
"Kernell, Samuel H.",HITO 193 - Research Seminar/Washington DC (A),WI12,16,3,66.70%,100.00%,8.5,A (4.00),N/A
"Patterson, Patrick H.",HITO 87 - Freshman Seminar (A),WI12,11,7,85.70%,85.70%,3.83,A (4.00),N/A
"Patterson, Patrick H.",HITO 87 - Freshman Seminar (B),WI12,7,6,100.00%,100.00%,3.5,N/A,N/A
"Golan, Tal",HITO 87 - Freshman Seminar (C),WI12,16,11,90.90%,90.90%,1.05,N/A,N/A
"Hendrickson, Gerald M.",HITO 87 - Freshman Seminar (D),WI12,11,6,100.00%,100.00%,1.5,N/A,N/A
"Hanna, Mark G.",HIUS 133 - The Golden Age of Piracy (A),WI12,146,71,92.90%,95.60%,5.3,B+ (3.67),B+ (3.49)
"Widener, Daniel",HIUS 139 - African Amrcn Hist/the 20th C. (A),WI12,11,4,75.00%,50.00%,3,A (4.00),B+ (3.40)
"Widener, Daniel",HIUS 139 - African Amrcn Hist/the 20th C. (A),WI12,47,20,90.00%,90.00%,4.2,A- (3.71),B+ (3.40)
"Molina, Natalia Margarita",HIUS 144 - Topics in U.S. History (A),WI12,16,11,100.00%,100.00%,6.72,A- (3.80),N/A
"Belknap, Michal R",HIUS 151 - American Legal History 1865-P (A),WI12,61,26,80.80%,73.10%,6.19,B+ (3.43),B- (2.79)
"Alvarez, Luis A",HIUS 155 - Zoot Suit-HipHop:Race-Pop Cult (A),WI12,140,56,78.60%,85.70%,5.11,B+ (3.34),B- (2.74)
"Parrish, Michael E.",HIUS 155A - Religion&Law:Fndtns to Cvl War (A),WI12,40,24,83.30%,91.70%,6.08,B+ (3.53),B- (2.81)
"Plant, Rebecca Jo","HIUS 157 - American Women,Womanhood1870-P (A)",WI12,30,20,100.00%,100.00%,5.76,B+ (3.38),B (3.28)
"Gutierrez, David G",HIUS 159 - Social&Econ Hist/Southwest II (A),WI12,35,10,90.00%,90.00%,4.9,B+ (3.50),B+ (3.30)
"Hanna, Mark G.","HIUS 178 - The Atlantic World, 1400-1800 (A)",WI12,18,12,100.00%,100.00%,8,B+ (3.58),N/A
"Reynolds, Edward",HIAF 112 - West Africa Since 1880 (A),FA11,62,29,82.80%,93.10%,4.64,B+ (3.42),B+ (3.41)
"Schneewind, Sarah",HIEA 122 - Late Imperl Chin Cult&Society (A),FA11,35,24,91.70%,87.50%,7.75,B+ (3.47),B (3.13)
"Henry, Todd A.","HIEA 150 - Modern Korea, 1800-1945 (A)",FA11,67,43,95.30%,100.00%,6.55,B+ (3.34),B (3.19)
"Zhang, Ting",HIEA 164 - Sem/Late Imperial Chinese Hist (A),FA11,10,6,100.00%,100.00%,14.17,A- (3.83),N/A
"Caciola, Nancy A",HIEU 115 - The Pursuit of the Millenium (A),FA11,44,20,70.00%,85.00%,4.4,B (3.16),B (3.20)
"Gallant, Thomas W.",HIEU 116A - Greece/Balkans/Age/Ottoman (A),FA11,64,32,100.00%,100.00%,4.76,B+ (3.67),B (3.27)
"Edelman, Robert S.",HIEU 127 - Sport in the Modern World (A),FA11,112,34,69.70%,66.70%,4.14,B+ (3.50),B (3.29)
"Truant, Cynthia M",HIEU 130 - Europe/18th Century(1688-1789) (A),FA11,103,38,52.60%,57.90%,5.61,B+ (3.53),B+ (3.48)
"Edelman, Robert S.",HIEU 134 - Formatn Russian Emp 800-1855 (A),FA11,46,15,93.30%,64.30%,5.36,B+ (3.50),B+ (3.43)
"Hughes, Judith M.",HIEU 136B - Society/Soc Thought 1870-1989 (A),FA11,22,10,80.00%,80.00%,6.3,B+ (3.56),B- (2.77)
"Hillman, Susanne",HIEU 144 - Topics in European History (A),FA11,59,29,96.60%,96.60%,5.47,A- (3.77),B+ (3.43)
"Hillman, Susanne",HIEU 154 - Mod German/Bismarck to Hitler (A),FA11,58,27,88.90%,92.60%,5.31,B+ (3.50),B+ (3.42)
"Hughes, Judith M.",HIEU 174 - The Holocaust:Psychol Approach (01),FA11,16,5,80.00%,60.00%,4.5,B+ (3.60),N/A
"Hunefeldt, Christine",HILA 100 - LatAmer-Colonial Transformatns (A),FA11,43,19,94.70%,84.20%,6.5,A- (3.76),B+ (3.31)
"Monteon, Michael P.",HILA 118 - US Agression/Latin Am 1898-Prs (A),FA11,47,17,100.00%,94.10%,6.38,B+ (3.44),B (3.23)
"Monteon, Michael P.",HILA 120 - History of Argentina (A),FA11,58,18,94.40%,94.10%,6.94,B+ (3.56),B- (2.72)
"Cahill, Suzanne",HILD 10 - East Asia: The Great Tradition (A),FA11,202,87,62.10%,76.70%,5.52,B+ (3.36),B (3.03)
"Hanna, Mark G.",HILD 2A - United States History (A),FA11,167,97,82.30%,91.60%,5.14,B+ (3.37),B+ (3.33)
"Widener, Daniel",HILD 7A - Race & Ethnicity/United States (A),FA11,365,192,69.80%,81.20%,6.62,B (3.14),B (3.06)
"Miano, David Ringo",HINE 107 - Ancient Egypt:History& Culture (A),FA11,164,67,98.50%,95.50%,4.53,A- (3.70),B+ (3.42)
"Kayali, Hasan",HINE 114 - History/Islamic Middle East (A),FA11,114,56,94.60%,85.70%,4.72,B+ (3.62),B (3.23)
"Provence, Michael",HINE 119 - U.S. Mid-East Policy-Post WWII (A),FA11,124,54,94.40%,92.60%,5.23,B+ (3.53),B (3.29)
"Clark, William",HISC 106 - The Scientific Revolution (A),FA11,43,19,100.00%,94.70%,3.45,B+ (3.69),B (3.28)
"Clark, William",HISC 111 - The Atomic Bomb&the Atomic Age (A),FA11,128,58,96.60%,94.80%,3.36,A- (3.79),B (3.25)
"Kernell, Samuel H.",HITO 193 - Research Seminar/Washington DC (A),FA11,18,4,100.00%,100.00%,3.5,B+ (3.50),N/A
"Schneewind, Sarah",HITO 87 - Freshman Seminar (B),FA11,10,7,100.00%,100.00%,3.07,A (4.00),N/A
"Shah, Nayan B",HIUS 115 - Hist. of Sexuality in the U.S. (A),FA11,56,23,95.70%,91.30%,5.46,B+ (3.35),B+ (3.45)
"Hendrickson, Gerald M.",HIUS 141 - Economic Hist/United States II (A),FA11,49,26,100.00%,100.00%,5.5,B+ (3.43),B- (2.94)
"Hendrickson, Gerald M.",HIUS 141 - Economic Hist/United States II (A),FA11,80,30,79.30%,96.60%,5.05,B (3.15),B- (2.94)
"Parrish, Michael E.",HIUS 150 - American Legal History to 1865 (A),FA11,115,45,68.90%,88.90%,7.61,B- (2.97),C+ (2.70)
"Gutierrez, David G",HIUS 180 - Immigration&Ethnicity/Amer Soc (A),FA11,17,9,88.90%,100.00%,8.5,B- (2.89),N/A
"Gutierrez, David G",HIUS 180 - Immigration&Ethnicity/Amer Soc (A),FA11,2,1,100.00%,100.00%,14.5,B (3.00),N/A
"Hendrickson, Gerald M.",HIUS 186 - Topics in U.S. Economic Histry (A),FA11,14,6,100.00%,100.00%,9.83,A- (3.83),N/A
"Cahill, Suzanne",HIEA 136 - Thought/Reli China: Daoism (A),S211,32,12,100.00%,100.00%,6.33,A- (3.70),B (3.16)
"Cahill, Suzanne",HIEA 137 - Women & Family/Chinese History (A),S211,41,14,78.60%,85.70%,6.5,B+ (3.33),B- (2.88)
"Miano, David Ringo",HIEU 112S - Ancient Explorers (A),S211,48,19,78.90%,94.40%,3.66,B+ (3.50),B (3.12)
"Patterson, Patrick H.",HIEU 118 - Americanization in Europe (A),S211,14,10,100.00%,100.00%,16.5,B+ (3.63),N/A
"Riggs, Miriam E",HILA 102 - Latin America/Twentieth Centry (A),S211,19,10,100.00%,100.00%,10.5,B+ (3.43),N/A
"Kim, Gloria",HILD 7B - Race & Ethnicity/United States (A),S211,44,20,89.50%,100.00%,5.97,B+ (3.38),B+ (3.32)
"Hineline, Mark Lawrence",HISC 105 - History of Environmentalism (A),S211,27,9,88.90%,88.90%,6.5,A- (3.89),B+ (3.56)
"Golan, Tal",HISC 107 - Emergence of Modern Science (A),S211,21,7,85.70%,71.40%,6.5,B+ (3.60),B- (2.88)
"Patterson, Patrick H.",HITO 134 - Internatnl Law/War Crimes&Geno (A),S211,18,8,100.00%,100.00%,14.25,B+ (3.63),N/A
"Ratterree, Alicia M",HIUS 115 - Hist. of Sexuality in the U.S. (A),S211,15,4,100.00%,100.00%,5.5,B+ (3.50),N/A
"Molina, Natalia Margarita",HIUS 117 - History of Los Angeles (A),S211,24,7,85.70%,85.70%,6.21,B+ (3.33),B (3.09)
"Wilson, Rai I.",HIUS 128 - African-American Legal History (A),S211,16,3,66.70%,66.70%,3.83,B (3.00),N/A
"Parrish, Michael E.",HIUS 153 - American Political Trials (A),S211,29,10,80.00%,100.00%,5.1,B (3.22),B- (2.87)
"Voyles, Traci Brynne",HIUS 159 - Social&Econ Hist/Southwest II (A),S211,16,7,100.00%,100.00%,7.93,A (4.00),N/A
"Voyles, Traci Brynne",HIUS 159 - Social&Econ Hist/Southwest II (A),S211,16,3,66.70%,100.00%,3.83,A (4.00),N/A
"Elinoff, Eli Asher",HMNR 101 - Human Rights II: Contemp Issue (A),S211,9,5,100.00%,100.00%,10.1,B+ (3.60),N/A
"Elinoff, Eli Asher",HMNR 101 - Human Rights II: Contemp Issue (A),S211,3,2,100.00%,100.00%,9.5,B+ (3.50),N/A
"Reynolds, Edward",HIAF 111 - Modern Africa Since 1880 (A),S111,24,13,76.90%,84.60%,6.65,B+ (3.50),B (3.20)
"Reynolds, Edward",HIAF 120 - History of South Africa (A),S111,22,6,100.00%,100.00%,6.17,B+ (3.50),B (3.29)
"Pickowicz, Paul G.",HIEA 131 - China/War & Revolution 1911-49 (A),S111,31,12,100.00%,100.00%,8.17,B+ (3.64),B (3.02)
