Instructor,Course,Term,Enroll,Evals Made,Rcmnd Class,Rcmnd Instr,Study Hrs/wk,Avg Grade Expected,Avg Grade Received
"Strom, Kaare",POLI 102GS - Scandinavian Politics (A),S112,10,1,100.00%,100.00%,6.5,A (4.00),N/A
"Kousser, Thad",POLI 103A - Calif Government & Politics (A),S112,6,1,100.00%,100.00%,4.5,A (4.00),B (3.26)
"Kousser, Thad",POLI 103A - Calif Government & Politics (A),S112,22,3,100.00%,100.00%,9.17,B+ (3.67),B (3.26)
"Strom, Kaare",POLI 103GS - The New Political Europe (A),S112,10,1,100.00%,100.00%,6.5,A (4.00),N/A
"Barrett, Richard A",POLI 110A - Citiz & Saints:Plato-Augustine (A),S112,10,1,100.00%,100.00%,4.5,A (4.00),N/A
"Gomez, Adam Joseph",POLI 110EA - Am Poli Thought/Revoltn-CivWar (A),S112,7,1,100.00%,100.00%,4.5,A (4.00),N/A
"Strong, Tracy B",POLI 110J - Power in American Society (A),S112,16,4,100.00%,100.00%,4,A- (3.75),N/A
"Magagna, Victor Valentine",POLI 113A - E. Asia Thought/Comp Perspectv (A),S112,151,35,100.00%,100.00%,4.32,A- (3.94),A- (3.88)
"Forman-Barzilai, David",POLI 114B - Marxist Political Thought (A),S112,11,2,50.00%,50.00%,4.5,A (4.00),N/A
"Forman-Barzilai, Fonna",POLI 119A - Specl Topics/Political Theory (A),S112,19,6,100.00%,100.00%,5.5,B+ (3.50),B (3.21)
"O'Keefe, Christopher B",POLI 12 - Intro/Poli Sci:Int'l Relations (A),S112,19,9,88.90%,77.80%,8.28,B+ (3.43),N/A
"Fisk, David Lee",POLI 120B - The German Political System (A),S112,12,4,100.00%,100.00%,6.5,A- (3.75),N/A
"Jacobson, Paula C",POLI 127 - Politics/Developing Countries (A),S112,30,9,100.00%,100.00%,7.17,B+ (3.67),B+ (3.37)
"Forman-Barzilai, Fonna",POLI 13 - Power and Justice (A),S112,29,9,100.00%,100.00%,5.17,A- (3.75),B+ (3.41)
"Ostwald, Kai",POLI 136A - Nationalism & Ethnic Conflict (A),S112,6,3,100.00%,100.00%,3.83,B+ (3.67),N/A
"Forman-Barzilai, David",POLI 138D - Spec Topic/Comparatve Politics (A),S112,12,6,100.00%,100.00%,4.17,A- (3.80),N/A
"Becker, Megan L",POLI 140C - International Crisis Diplomacy (A),S112,25,7,100.00%,57.10%,6.21,B (3.14),B- (2.93)
"Gartzke, Erik",POLI 142A - United States Foreign Policy (A),S112,29,7,100.00%,100.00%,8.79,B+ (3.57),B- (2.97)
"Becker, Megan L",POLI 142L - Insurgency and Terrorism (A),S112,24,4,100.00%,66.70%,4.5,B (3.00),C (2.26)
"Gartzke, Erik",POLI 154 - Spec Topic/Internatnl Relation (A),S112,27,7,85.70%,28.60%,5.64,A- (3.71),B (3.21)
"Kogan, Vladimir",POLI 162 - Environmental Policy (A),S112,20,19,89.50%,94.70%,6.72,B+ (3.63),B+ (3.58)
"Waugh, Andrew Scott",POLI 30 - Political Inquiry (A),S112,24,10,50.00%,100.00%,10.5,B- (2.70),C (2.20)
"Galderisi, Peter",POLI 10 - Intro/Poli Sci:Amer Politics (A),SP12,179,70,94.30%,92.80%,4.76,B+ (3.52),B (3.14)
"Childers, Matthew A.",POLI 100A - The Presidency (A),SP12,230,79,93.70%,89.70%,5.56,B+ (3.70),B (3.21)
"Schreiber, Darren",POLI 100M - Political Psychology (A),SP12,82,28,85.70%,89.30%,7.86,B+ (3.52),B+ (3.30)
"Ingram, James Warren",POLI 103B - Politics & Policymaking/L.A. (A),SP12,85,21,90.50%,90.50%,6.21,A- (3.70),B+ (3.53)
"Ingram, James Warren",POLI 103B - Politics & Policymaking/L.A. (A),SP12,21,10,90.00%,80.00%,4.5,A- (3.70),B+ (3.53)
"Stephens, Mattheus E",POLI 104M - Law and Sex (A),SP12,268,80,88.20%,89.50%,6.4,B (3.07),B- (2.82)
"Ferree, Karen E",POLI 11 - Intro/Poli Sci:Compar Politics (A),SP12,115,41,90.20%,90.20%,4.16,B+ (3.56),B (3.09)
"Mackie, Gerald",POLI 110C - Politcl Thought/Kant-Nietzsche (A),SP12,103,36,91.40%,77.10%,5.83,B+ (3.46),B (3.22)
"Gomez, Adam Joseph",POLI 110EB - Amer Thought:Civil War-Civ Rts (A),SP12,106,67,85.10%,92.40%,6.16,B (3.14),B (3.02)
"Hoston, Germaine",POLI 113C - Chin & Japn Political Thought (A),SP12,42,16,87.50%,93.80%,8.13,B+ (3.33),B+ (3.42)
"Feeley, Maureen Catherine",POLI 115A - Gender And Politics (A),SP12,173,50,84.00%,90.00%,5.62,B+ (3.65),B+ (3.63)
"Feeley, Maureen Catherine",POLI 122 - Politics of Human Rights (A),SP12,199,65,84.60%,92.30%,5.39,A- (3.82),B+ (3.59)
"Shugart, Matthew F.",POLI 124A - Pol Conseq/Electoral Systems (A),SP12,42,11,72.70%,72.70%,4.86,B (3.22),C+ (2.54)
"Tiwari, Devesh K",POLI 133D - Poli Instit/E. Asian Countries (A),SP12,48,17,93.80%,93.80%,6.15,B+ (3.63),B- (2.86)
"Krauss, Ellis S.",POLI 133G - Postwar U.S.-Japan Relations (A),SP12,103,34,81.80%,87.90%,5.38,B+ (3.35),B- (2.99)
"Smith, Peter H",POLI 134AA - Compar Politics/Latin America (A),SP12,63,19,94.70%,94.70%,7.28,B+ (3.67),B- (2.97)
"Shirk, David",POLI 134B - Politics In Mexico (A),SP12,70,19,100.00%,100.00%,7.13,B+ (3.44),B- (2.79)
"Fisk, David Lee",POLI 142A - United States Foreign Policy (A),SP12,187,52,96.20%,90.40%,5.05,B+ (3.65),B+ (3.47)
"Willoughby, Randy K",POLI 142I - National & Internatnl Security (A),SP12,116,25,76.00%,79.20%,7.54,B (3.16),B- (2.91)
"Magagna, Victor Valentine",POLI 142K - Politics and Warfare (A),SP12,389,132,100.00%,100.00%,3.55,A- (3.95),A- (3.93)
"Quinney, Kimber Marie",POLI 150A - Politics of Immigration (A),SP12,192,69,76.80%,77.90%,4.62,B+ (3.66),B+ (3.39)
"Bonoff, Nicole S",POLI 160AA - Introduction/Policy Analysis (A),SP12,125,67,42.40%,15.20%,6.26,B (3.00),B (3.08)
"Bonoff, Nicole S",POLI 160AA - Introduction/Policy Analysis (A),SP12,15,5,40.00%,60.00%,4.9,B (3.00),B (3.08)
"Kernell, Samuel H.",POLI 194 - Research Seminar/Washington DC (A),SP12,2,1,100.00%,100.00%,4.5,N/A,N/A
"Kernell, Samuel H.",POLI 194 - Research Seminar/Washington DC (A),SP12,3,2,100.00%,100.00%,11.5,N/A,N/A
"Kernell, Samuel H.",POLI 194 - Research Seminar/Washington DC (A),SP12,11,5,60.00%,60.00%,4.1,A (4.00),N/A
"Bazargan, Saba",POLI 28 - Ethics And Society II (A),SP12,140,58,67.20%,86.20%,5.5,B (3.21),B+ (3.32)
"Bazargan, Saba",POLI 28 - Ethics And Society II (A),SP12,141,64,59.40%,84.40%,5.47,B+ (3.36),B+ (3.32)
"Galderisi, Peter",POLI 30 - Political Inquiry (A),SP12,281,90,66.30%,89.90%,5.98,B+ (3.33),B (3.13)
"Smith, Glenn Chatmas",POLI 40 - Introduction to Law & Society (A),SP12,88,36,94.30%,94.30%,6.15,B+ (3.39),B (3.23)
"Forman-Barzilai, Fonna",POLI 87 - Freshman Seminar (A),SP12,12,5,100.00%,100.00%,0.9,N/A,N/A
"Forman-Barzilai, Fonna",POLI 87 - Freshman Seminar (C),SP12,17,3,100.00%,100.00%,1.17,N/A,N/A
"Comisso, Ellen T.",POLI 87 - Freshman Seminar (D),SP12,13,7,71.40%,85.70%,0.79,N/A,N/A
"Jacobson, Gary Charles",POLI 10 - Intro/Poli Sci:Amer Politics (A),WI12,134,55,85.50%,74.50%,5.7,B (3.13),B- (2.87)
"Galderisi, Peter",POLI 100E - Interest Group Politics (A),WI12,141,51,90.00%,98.00%,5.09,B+ (3.58),B (3.29)
"Hajnal, Zoltan Lloyd",POLI 100H - Race & Ethnicity/Amer Politics (A),WI12,135,50,87.80%,76.00%,6.79,B+ (3.44),B (3.26)
"Schreiber, Darren",POLI 100O - Perspectives on Race (A),WI12,33,12,83.30%,83.30%,6.83,B+ (3.42),B (3.09)
"Ingram, James Warren",POLI 102E - Urban Politics (A),WI12,53,21,81.00%,57.10%,4.02,B+ (3.45),B (3.00)
"Ingram, James Warren",POLI 102E - Urban Politics (A),WI12,57,17,82.40%,82.40%,4.74,B (3.25),B (3.00)
"Galderisi, Peter",POLI 102G - Spec Topics/American Politics (A),WI12,201,70,85.70%,91.40%,4.56,A- (3.72),B+ (3.40)
"Kousser, Thad",POLI 103A - Calif Government & Politics (A),WI12,30,11,90.90%,100.00%,4.5,B+ (3.44),B (3.06)
"Kousser, Thad",POLI 103A - Calif Government & Politics (A),WI12,217,77,96.00%,97.30%,5.79,B+ (3.47),B (3.06)
"Madigan, Laurie Anne",POLI 103C - Poli. & Policymaking/San Diego (A),WI12,31,14,85.70%,84.60%,2.35,A- (3.92),A- (3.70)
"Madigan, Laurie Anne",POLI 103C - Poli. & Policymaking/San Diego (A),WI12,6,2,50.00%,50.00%,1.5,A (4.00),A- (3.70)
"Madigan, Michael D",POLI 103C - Poli. & Policymaking/San Diego (A),WI12,6,2,50.00%,50.00%,1.5,A (4.00),A- (3.70)
"Madigan, Michael D",POLI 103C - Poli. & Policymaking/San Diego (A),WI12,31,14,92.90%,100.00%,2,A- (3.92),A- (3.70)
"Schreiber, Darren",POLI 104L - Positive Political Theory/Law (A),WI12,85,30,86.70%,93.30%,7.57,B+ (3.43),B (3.19)
"Abrajano, Marisa",POLI 105A - Latino Politics in the US (A),WI12,59,26,92.30%,88.50%,5.96,B+ (3.57),B (3.23)
"Lyon, Antony J.","POLI 110B - Sovereigns,Subj & Modern State (A)",WI12,71,53,96.20%,96.20%,7.59,B+ (3.33),B- (2.96)
"Bolar, Richard Allen",POLI 110J - Power in American Society (A),WI12,104,77,68.80%,81.80%,7.8,B (3.23),B- (2.99)
"Hoston, Germaine",POLI 113B - Chinese & Japanese Pol Thought (A),WI12,49,13,69.20%,61.50%,4.96,B+ (3.62),B (3.04)
"Forman-Barzilai, Fonna",POLI 119A - Specl Topics/Political Theory (A),WI12,31,6,100.00%,100.00%,5.83,A (4.00),A- (3.85)
"Barrett, Richard A",POLI 119A - Specl Topics/Political Theory (B),WI12,19,9,100.00%,100.00%,7.17,B+ (3.44),N/A
"Graham, Benjamin A",POLI 12 - Intro/Poli Sci:Int'l Relations (A),WI12,124,55,98.20%,100.00%,5.59,B+ (3.35),B- (2.93)
"Magagna, Victor Valentine",POLI 120A - Pol Develop of Western Europe (A),WI12,442,149,95.20%,98.60%,3.57,A- (3.98),A- (3.97)
"Chandler, William M.",POLI 120B - The German Political System (A),WI12,108,43,97.60%,97.60%,3.88,A- (3.83),B+ (3.38)
"Chandler, William M.",POLI 120C - Politics In France (A),WI12,111,42,87.80%,82.90%,3.9,A- (3.77),B+ (3.33)
"Lakoff, Sanford A.",POLI 121 - Gov & Politics/Middle East (A),WI12,60,14,78.60%,78.60%,5.36,B+ (3.69),B- (2.92)
"Comisso, Ellen T.",POLI 126AA - Politicl Econ:Modrn Capitalism (A),WI12,65,17,58.80%,76.50%,6.62,B (3.24),B- (2.71)
"Feeley, Maureen Catherine",POLI 127 - Politics/Developing Countries (A),WI12,214,73,93.20%,98.60%,6.31,A- (3.70),B+ (3.48)
"Forman-Barzilai, Fonna",POLI 13 - Power and Justice (A),WI12,251,110,95.40%,99.10%,4.57,B+ (3.68),B+ (3.47)
"Hoston, Germaine",POLI 132 - Political Develp & Modrn China (A),WI12,42,11,60.00%,70.00%,5.7,B+ (3.50),B- (2.89)
"Cantu, Francisco A",POLI 134I - Politcs/Southern Cone/Lat Amer (A),WI12,50,15,66.70%,71.40%,4.1,A- (3.73),B (3.27)
"Krauss, Ellis S.",POLI 138D - Spec Topic/Comparatve Politics (B),WI12,51,15,100.00%,86.70%,4.23,B (3.29),B- (2.71)
"Lupu, Yonatan",POLI 140A - Internatnl Law & Organization (A),WI12,138,55,73.60%,75.00%,7.63,B (3.21),B- (2.88)
"Mares, David R",POLI 142L - Insurgency and Terrorism (A),WI12,263,86,94.00%,86.70%,5.91,B+ (3.55),B (3.09)
"Comisso, Ellen T.",POLI 142Q - Cold War (B),WI12,10,3,100.00%,100.00%,7.83,A (4.00),N/A
"Jablonski, Ryan S",POLI 144D - Intl Politicl Econmy: Money (A),WI12,57,17,100.00%,93.80%,6.03,B+ (3.69),B (3.24)
"Smith, Peter H",POLI 146A - US & Latin Amer:Pol&Econ Rel (A),WI12,86,33,93.80%,96.90%,6.44,B+ (3.48),B+ (3.31)
"Gibson, Clark C",POLI 165 - Special Topics:Policy Analysis (A),WI12,16,8,87.50%,87.50%,7.5,A- (3.75),N/A
"Forman-Barzilai, Fonna",POLI 191B - Senr Hon Sem:Frontier/POLI II (A),WI12,10,4,100.00%,100.00%,11,A (4.00),N/A
"Gartzke, Erik",POLI 191B - Senr Hon Sem:Frontier/POLI II (A),WI12,10,4,100.00%,75.00%,11,A (4.00),N/A
"Kernell, Samuel H.",POLI 194 - Research Seminar/Washington DC (A),WI12,16,3,66.70%,100.00%,8.5,A (4.00),N/A
"Rickless, Samuel Charles",POLI 27 - Ethics And Society (A),WI12,139,74,70.80%,86.10%,5.37,B (3.11),B- (2.95)
"Rickless, Samuel Charles",POLI 27 - Ethics And Society (A),WI12,139,75,67.60%,79.70%,5.53,B (3.15),B- (2.95)
"Forman-Barzilai, Fonna",POLI 87 - Freshman Seminar (A),WI12,16,12,91.70%,83.30%,1.83,A (4.00),N/A
"Jacobson, Gary Charles",POLI 100B - The U. S. Congress (A),FA11,93,37,86.10%,85.70%,6.33,B+ (3.44),B- (2.91)
"Galderisi, Peter",POLI 100C - American Political Parties (A),FA11,268,75,80.00%,93.20%,4.91,B+ (3.50),B (3.23)
"Popkin, Samuel L.","POLI 100DA - Voting,Campaigning & Elections (A)",FA11,102,32,80.60%,67.70%,5.56,B (3.03),B- (2.86)
"Galderisi, Peter",POLI 102C - American Political Development (A),FA11,242,64,83.30%,88.50%,4.92,B+ (3.33),B (3.02)
"Smith, Glenn Chatmas",POLI 104A - Supreme Court & Constitution (A),FA11,185,51,94.10%,96.00%,6.11,B+ (3.45),B (3.11)
"Smith, Glenn Chatmas",POLI 104I - Law&Politcs-Crts&Poli Controv (A),FA11,270,75,82.20%,87.70%,6.23,B+ (3.51),B (3.04)
"Strom, Kaare",POLI 11 - Intro/Poli Sci:Compar Politics (A),FA11,206,104,78.80%,91.30%,6.44,B (3.25),B- (2.97)
"Strong, Tracy B",POLI 110A - Citiz & Saints:Plato-Augustine (A),FA11,86,32,74.20%,77.40%,6.37,B (3.17),C+ (2.49)
"Mackie, Gerald",POLI 110H - Democracy and Its Critics (A),FA11,40,19,100.00%,94.70%,7.03,A- (3.79),B+ (3.55)
"Magagna, Victor Valentine",POLI 113A - E. Asia Thought/Comp Perspectv (A),FA11,392,154,97.40%,99.30%,3.22,A- (3.95),A- (3.92)
"Roeder, Philip G",POLI 12 - Intro/Poli Sci:Int'l Relations (A),FA11,271,118,82.50%,91.20%,5.55,B+ (3.55),B (3.25)
"Chandler, William M.",POLI 120H - European Integration (A),FA11,134,45,88.90%,86.70%,5.57,B+ (3.60),B+ (3.37)
"Adida, Claire",POLI 120N - Contention & Conflict/Africa (A),FA11,97,87,96.50%,95.40%,6.13,B+ (3.38),B- (2.96)
"Strong, Tracy B",POLI 13 - Power and Justice (A),FA11,139,51,84.30%,78.00%,5.91,B+ (3.47),B- (2.85)
"Naoi, Megumi",POLI 133A - Japanese Pol:Devlpmnt Perspctv (A),FA11,135,49,79.60%,87.80%,4.5,B+ (3.53),B+ (3.30)
"Saiegh, Sebastian",POLI 134D - Topics/Latin American Politics (A),FA11,113,45,77.80%,82.20%,4.81,B (3.23),B- (3.00)
"Fisk, David Lee",POLI 137A - Compar Pol Parties/Interst Grp (A),FA11,25,8,87.50%,100.00%,4.21,B+ (3.63),B+ (3.31)
"Willoughby, Randy K",POLI 142M - US Foreign Policy/Reg Security (A),FA11,123,48,87.00%,82.20%,7.72,B (3.05),B- (2.87)
"Mares, David R",POLI 145A - International Politics & Drugs (A),FA11,185,61,88.10%,81.00%,4.4,B+ (3.53),B- (2.97)
"Fisk, David Lee",POLI 145C - Interntnl Reltn After Cold War (A),FA11,205,69,93.80%,95.30%,5.72,B+ (3.38),B (3.11)
"Saiegh, Sebastian",POLI 163 - Analyzing Politics (A),FA11,63,28,81.50%,77.80%,5,B+ (3.48),B+ (3.32)
"Forman-Barzilai, Fonna",POLI 191A - Senr Hon Sem:Frontier/POLI I (A),FA11,16,9,88.90%,77.80%,7.17,A- (3.88),N/A
"Gartzke, Erik",POLI 191A - Senr Hon Sem:Frontier/POLI I (A),FA11,16,9,88.90%,100.00%,7.39,A- (3.88),N/A
"Kernell, Samuel H.",POLI 194 - Research Seminar/Washington DC (A),FA11,18,4,100.00%,100.00%,3.5,B+ (3.50),N/A
"Doppelt, Gerald D.",POLI 27 - Ethics And Society (A),FA11,133,85,79.80%,96.40%,5.17,B (3.06),C+ (2.68)
"Doppelt, Gerald D.",POLI 27 - Ethics And Society (A),FA11,132,82,67.10%,95.10%,6.01,B- (2.93),C+ (2.68)
"Comisso, Ellen T.",POLI 28 - Ethics And Society II (A),FA11,60,34,83.30%,83.90%,4.68,B+ (3.41),B (3.28)
"Comisso, Ellen T.",POLI 28 - Ethics And Society II (A),FA11,47,19,68.40%,73.70%,5.34,B (3.05),B (3.28)
"Desposato, Scott",POLI 30 - Political Inquiry (A),FA11,248,87,60.90%,73.30%,8.15,B (3.10),C+ (2.48)
"Schreiber, Darren",POLI 87 - Freshman Seminar (A),FA11,13,10,100.00%,100.00%,5.3,B+ (3.50),N/A
"Roeder, Philip G",POLI 87 - Freshman Seminar (B),FA11,20,12,91.70%,100.00%,0.67,A (4.00),N/A
"Strom, Kaare",POLI 87 - Freshman Seminar (C),FA11,10,4,75.00%,100.00%,3.5,N/A,N/A
"Forman-Barzilai, Fonna",POLI 87 - Freshman Seminar (D),FA11,16,9,88.90%,88.90%,1.61,A (4.00),N/A
"Childers, Matthew A.",POLI 10 - Intro/Poli Sci:Amer Politics (A),S211,24,10,100.00%,100.00%,7.1,B+ (3.57),B+ (3.53)
"Waugh, Andrew Scott",POLI 100C - American Political Parties (A),S211,19,4,100.00%,100.00%,8.5,B+ (3.50),N/A
,POLI 102G - Spec Topics/American Politics (B),S211,19,4,100.00%,100.00%,2,A (4.00),N/A
"Erie, Steven P",POLI 102JJ - Field Research/Urban Politics (A),S211,2,1,100.00%,100.00%,2.5,B (3.00),N/A
"Erie, Steven P",POLI 102JJ - Field Research/Urban Politics (A),S211,8,1,100.00%,100.00%,2.5,B (3.00),N/A
"Ingram, James Warren",POLI 103B - Politics & Policymaking/L.A. (A),S211,7,3,100.00%,66.70%,7.17,B (3.00),N/A
"Ingram, James Warren",POLI 103B - Politics & Policymaking/L.A. (A),S211,14,3,66.70%,66.70%,5.83,C+ (2.67),N/A
"Strom, Kaare",POLI 11 - Intro/Poli Sci:Compar Politics (A),S211,14,2,100.00%,100.00%,7.5,A (4.00),N/A
"Forman-Barzilai, David",POLI 110C - Politcl Thought/Kant-Nietzsche (A),S211,9,1,100.00%,100.00%,0.5,A (4.00),N/A
"Donath, Christian Robb",POLI 110G - Internatl Political Thought (A),S211,14,7,100.00%,100.00%,7.36,B+ (3.50),N/A
"Gomez, Adam Joseph",POLI 110J - Power in American Society (A),S211,17,5,100.00%,100.00%,7.3,B+ (3.60),N/A
"Gottschalk, Justin",POLI 110T - Modern Political Ideologies (A),S211,11,3,100.00%,100.00%,5.83,A (4.00),N/A
"Forman-Barzilai, David",POLI 114B - Marxist Political Thought (A),S211,15,4,100.00%,100.00%,6.5,B+ (3.50),N/A
"Forman-Barzilai, Fonna",POLI 119A - Specl Topics/Political Theory (B),S211,20,11,100.00%,100.00%,8.86,B+ (3.44),B+ (3.46)
"Fisk, David Lee",POLI 120B - The German Political System (A),S211,27,7,100.00%,100.00%,5.64,B+ (3.43),B+ (3.34)
"Knoesen, Sarah Gray",POLI 125A - Communities & the Environment (A),S211,17,7,85.70%,83.30%,2.21,A (4.00),N/A
"Forman-Barzilai, Fonna",POLI 13 - Power and Justice (A),S211,30,11,100.00%,100.00%,5.59,A- (3.70),B+ (3.61)
"Cantu, Francisco A",POLI 134B - Politics In Mexico (A),S211,20,10,100.00%,100.00%,7.1,A- (3.78),B (3.25)
"Strom, Kaare",POLI 138D - Spec Topic/Comparatve Politics (B),S211,26,5,100.00%,100.00%,5.7,B+ (3.40),B- (2.95)
"Magagna, Victor Valentine",POLI 142K - Politics and Warfare (A),S211,137,44,100.00%,100.00%,4.32,A- (3.93),A- (3.92)
"Desposato, Scott",POLI 30 - Political Inquiry (A),S211,29,11,72.70%,90.90%,9.77,B+ (3.64),B- (2.88)
"Hassell, Hans J",POLI 100B - The U. S. Congress (A),S111,32,16,100.00%,100.00%,6.5,A- (3.75),B+ (3.33)
"Galderisi, Peter",POLI 100E - Interest Group Politics (A),S111,19,4,100.00%,100.00%,3.5,A (4.00),N/A
"Abrajano, Marisa",POLI 100H - Race & Ethnicity/Amer Politics (A),S111,22,7,85.70%,100.00%,6.21,A- (3.71),B (3.24)
"Galderisi, Peter",POLI 102C - American Political Development (A),S111,18,5,100.00%,100.00%,6.5,B+ (3.40),N/A
"Ingram, James Warren",POLI 102E - Urban Politics (A),S111,9,2,100.00%,100.00%,8.5,B (3.00),N/A
"Ingram, James Warren",POLI 102E - Urban Politics (A),S111,17,7,71.40%,85.70%,6.5,B (3.29),N/A
"Kousser, Thad",POLI 103A - Calif Government & Politics (A),S111,23,8,87.50%,100.00%,8,B+ (3.50),B (3.04)
"Kousser, Thad",POLI 103A - Calif Government & Politics (A),S111,5,3,100.00%,100.00%,3.83,B+ (3.33),B (3.04)
"Madigan, Lauren Nicole",POLI 103C - Poli. & Policymaking/San Diego (A),S111,14,6,100.00%,100.00%,3.5,A- (3.80),N/A
"Madigan, Lauren Nicole",POLI 103C - Poli. & Policymaking/San Diego (A),S111,6,3,66.70%,33.30%,3.83,B+ (3.67),N/A
"Madigan, Michael D",POLI 103C - Poli. & Policymaking/San Diego (A),S111,6,3,66.70%,0.00%,5.17,B+ (3.67),N/A
"Madigan, Michael D",POLI 103C - Poli. & Policymaking/San Diego (A),S111,14,6,100.00%,100.00%,5.83,A- (3.80),N/A
"Forman-Barzilai, Fonna","POLI 110B - Sovereigns,Subj & Modern State (A)",S111,15,6,100.00%,100.00%,9.3,A (4.00),N/A
"Forman-Barzilai, David",POLI 110T - Modern Political Ideologies (A),S111,18,4,100.00%,100.00%,5,B+ (3.67),N/A
"Saiegh, Sebastian",POLI 112A - Economic Theories/Pol Behavior (A),S111,12,3,66.70%,66.70%,3.83,B (3.00),N/A
"Magagna, Victor Valentine",POLI 113A - E. Asia Thought/Comp Perspectv (A),S111,146,40,100.00%,100.00%,4.05,A- (3.90),A- (3.88)
"Jung, Danielle Fitzpatrick",POLI 12 - Intro/Poli Sci:Int'l Relations (A),S111,19,6,100.00%,100.00%,8.83,A- (3.83),N/A
"Timmins, Graham",POLI 120H - European Integration (A),S111,16,9,100.00%,100.00%,7.39,B+ (3.44),N/A
"Forman-Barzilai, David",POLI 121B - Politics in Israel (A),S111,18,5,100.00%,100.00%,4.9,A (4.00),N/A
"Jacobson, Paula C",POLI 127 - Politics/Developing Countries (A),S111,27,14,100.00%,100.00%,4.5,B+ (3.54),B+ (3.37)
"Strong, Tracy B",POLI 13 - Power and Justice (A),S111,23,9,77.80%,88.90%,6.06,B+ (3.50),B- (2.86)
"Jeong, Jihyeon",POLI 130B - Politics/People's Rep of China (A),S111,17,9,100.00%,100.00%,6.06,A- (3.89),N/A
"Desposato, Scott",POLI 134D - Topics/Latin American Politics (A),S111,15,5,100.00%,100.00%,4.9,A- (3.80),N/A
"Saiegh, Sebastian",POLI 134I - Politcs/Southern Cone/Lat Amer (A),S111,11,5,100.00%,100.00%,6.1,B+ (3.60),N/A
"Forman-Barzilai, Fonna",POLI 138D - Spec Topic/Comparatve Politics (A),S111,31,13,91.70%,91.70%,9,A- (3.83),B+ (3.56)
"Gartzke, Erik",POLI 142A - United States Foreign Policy (A),S111,34,6,100.00%,83.30%,6.17,B+ (3.67),B+ (3.33)
"Mares, David R",POLI 142L - Insurgency and Terrorism (A),S111,30,7,85.70%,85.70%,5.64,A- (3.71),B (3.23)
"Jablonski, Ryan S",POLI 144D - Intl Politicl Econmy: Money (A),S111,15,4,100.00%,75.00%,6.5,B (3.00),N/A
"Mares, David R",POLI 145A - International Politics & Drugs (A),S111,39,11,90.90%,90.90%,7.77,B+ (3.60),B (3.27)
"Gartzke, Erik",POLI 154 - Spec Topic/Internatnl Relation (A),S111,10,3,100.00%,100.00%,6.5,B+ (3.67),N/A
"Timmins, Graham",POLI 154 - Spec Topic/Internatnl Relation (B),S111,8,4,100.00%,100.00%,6,B+ (3.50),N/A
"Kogan, Vladimir",POLI 162 - Environmental Policy (A),S111,37,34,91.20%,91.20%,6.09,B (3.24),B+ (3.37)
"Doppelt, Gerald D.",POLI 27 - Ethics And Society (A),S111,73,34,66.70%,90.90%,6.02,B (3.18),N/A
"Doppelt, Gerald D.",POLI 27 - Ethics And Society (A),S111,90,52,76.50%,96.10%,7.44,B (3.17),N/A
"Desposato, Scott",POLI 30 - Political Inquiry (A),S111,27,8,100.00%,100.00%,9.25,B (3.25),B (3.13)
"Schreiber, Darren",POLI 100M - Political Psychology (A),SP11,76,35,88.20%,97.10%,6.04,B+ (3.52),B (3.20)
"Waugh, Andrew Scott",POLI 100N - Politics in Washington (A),SP11,23,16,87.50%,100.00%,5.75,B+ (3.36),B+ (3.45)
"Erie, Steven P",POLI 102J - Advanced Topics/Urban Politics (A),SP11,24,10,100.00%,100.00%,7.9,A- (3.90),B+ (3.47)
"Kousser, Thad",POLI 103A - Calif Government & Politics (A),SP11,280,123,97.60%,100.00%,4.65,B+ (3.68),B (3.24)
"Erie, Steven P",POLI 103B - Politics & Policymaking/L.A. (A),SP11,173,55,81.80%,85.50%,4.83,B+ (3.56),B- (2.91)
"Smith, Glenn Chatmas",POLI 104D - Judicial Politics (A),SP11,271,92,86.80%,91.10%,5.23,B+ (3.60),B (3.26)
"Abrajano, Marisa",POLI 105A - Latino Politics in the US (A),SP11,121,36,86.10%,88.90%,5.61,B+ (3.56),B (3.01)
"Strong, Tracy B",POLI 110C - Politcl Thought/Kant-Nietzsche (A),SP11,84,21,81.00%,90.50%,7.5,B+ (3.38),B+ (3.38)
"Selby, David A.",POLI 110EB - Amer Thought:Civil War-Civ Rts (A),SP11,66,17,81.30%,68.80%,5.44,B+ (3.60),B (3.29)
"Owzar, Armin",POLI 110T - Modern Political Ideologies (A),SP11,136,33,78.80%,78.80%,5.38,B+ (3.38),B (3.10)
"Feeley, Maureen Catherine",POLI 115A - Gender And Politics (A),SP11,129,50,88.00%,98.00%,4.58,A- (3.87),B (3.28)
"Donath, Christian Robb",POLI 119A - Specl Topics/Political Theory (A),SP11,88,25,84.00%,60.00%,4.98,B+ (3.48),B (3.16)
"Lake, David A",POLI 12 - Intro/Poli Sci:Int'l Relations (A),SP11,186,67,95.50%,97.00%,4.13,B+ (3.59),B (3.19)
"Feeley, Maureen Catherine",POLI 122 - Politics of Human Rights (A),SP11,267,93,92.50%,91.40%,4.8,A- (3.76),B+ (3.43)
"Strong, Tracy B",POLI 13 - Power and Justice (A),SP11,196,76,82.70%,69.30%,5.13,B+ (3.47),B (3.22)
"Hoston, Germaine",POLI 131C - The Chinese Revolution (A),SP11,65,28,92.60%,89.30%,7.64,B+ (3.36),B (3.25)
