Instructor,Course,Term,Enroll,Evals Made,Rcmnd Class,Rcmnd Instr,Study Hrs/wk,Avg Grade Expected,Avg Grade Received
"Rose, Fred E.",PSYC 163 - Abnormal Psychology (A),FA12,383,156,96.60%,95.90%,4.57,B (3.21),C+ (2.51)
"Wanic, Rebekah Amelie",PSYC 164 - Criminology (A),FA12,145,61,89.80%,89.80%,3.84,B+ (3.44),B+ (3.39)
"Wanic, Rebekah Amelie",PSYC 178 - Industrial Organizational Psyc (A),FA12,139,53,83.00%,86.80%,4.23,B+ (3.34),B (3.14)
"Koob, George F","PSYC 179 - Drugs,Addiction&Mental Disordr (A)",FA12,463,172,97.60%,98.20%,4.89,B+ (3.44),B- (2.71)
"Spilkin, Amy M.",PSYC 190 - Parenting (A),FA12,384,123,88.90%,87.20%,3.45,B+ (3.56),B (3.08)
"Miller, Arianne E.",PSYC 193 - Topics in Psychology (B),FA12,28,25,92.00%,88.00%,4.5,A- (3.75),B (3.03)
"Parris, Julian L",PSYC 193 - Topics in Psychology (C),FA12,7,7,85.70%,100.00%,6.21,N/A,N/A
"Heyman, Gail D.",No CAPEs submitted,FA12,22,0,N/A,N/A,N/A,N/A,N/A
"Claffey, Michael",PSYC 2 - Gen Psych:Biological Foundatns (A),FA12,298,163,83.80%,88.30%,4.91,B+ (3.43),B- (2.91)
"Hales, Jena Bresnihan",PSYC 3 - Gen Psych:Cognitive Foundatns (A),FA12,287,235,91.40%,94.40%,4.13,B (3.22),B (3.03)
"Parris, Julian L",PSYC 60 - Introduction to Statistics (A),FA12,266,200,83.50%,95.90%,5.53,B (3.29),B- (2.95)
"Chenier, Troy Thomas",PSYC 60 - Introduction to Statistics (B),FA12,231,93,80.70%,92.00%,4.97,B+ (3.36),B- (2.78)
"Mac Leod, Donald I.",PSYC 90 - Undergraduate Seminar (A),FA12,19,7,100.00%,85.70%,0.5,N/A,N/A
"Meyer, Stephen F",PSYC 103 - Intro/Principles of Behavior (A),S212,56,17,64.70%,70.60%,6.38,B+ (3.31),B- (2.99)
"Raiewski, Evan Eric",PSYC 105 - Introduction/Cognitive Psych (A),S212,49,13,76.90%,84.60%,8.65,B (3.23),C+ (2.53)
"Gorman, Michael R.",PSYC 106 - Introduction/Physiological Psy (A),S212,50,11,100.00%,63.60%,9.59,B (3.00),B- (2.73)
"Winkielman, Piotr",PSYC 114 - Lab/Psychophysiological Persp (A),S212,24,6,100.00%,100.00%,3.83,A- (3.83),B+ (3.70)
"Gorman, Michael R.",PSYC 132 - Hormones and Behavior (A),S212,20,7,71.40%,85.70%,7.64,A- (3.86),B+ (3.32)
"Greenhouse, Ian M",PSYC 144 - Memory and Amnesia (A),S212,44,16,93.80%,100.00%,6.88,B+ (3.31),B- (2.80)
"Peterzell, David",PSYC 154 - Behavior Modification (A),S212,75,23,95.70%,95.70%,7.54,B+ (3.59),B+ (3.33)
"Lapidis, Rachael Lynn",PSYC 168 - Psychological Disorders/Child (A),S212,165,151,98.00%,98.00%,5.76,B+ (3.58),B (3.23)
"Ramachandran, Vilayanur S",PSYC 169 - Brain Damage & Mental Function (A),S212,62,21,81.00%,71.40%,7.74,B+ (3.47),B- (2.90)
"Glickman, Gena Lynne",PSYC 170 - Intro to Cognitive Neuropsych (A),S212,40,4,100.00%,100.00%,5,A- (3.75),B (3.16)
"Spilkin, Amy M.",PSYC 190 - Parenting (A),S212,56,14,100.00%,92.30%,5.88,B+ (3.67),B (3.11)
"Rickard, Timothy C.",PSYC 191 - Psychology of Sleep (A),S212,44,11,100.00%,100.00%,4.68,B+ (3.55),B (3.09)
"Albright, Thomas D",PSYC 2 - Gen Psych:Biological Foundatns (A),S212,56,7,83.30%,83.30%,7.5,B- (2.83),B- (2.75)
"Wanic, Rebekah Amelie",PSYC 3 - Gen Psych:Cognitive Foundatns (B),S212,48,15,100.00%,93.30%,5.97,B (3.23),B (3.02)
"Leavitt, Jonathan D",PSYC 6 - General Psychology: Social (A),S212,34,11,100.00%,90.90%,4.14,A- (3.78),B- (2.98)
"Rickard, Timothy C.",PSYC 60 - Introduction to Statistics (A),S212,68,20,95.00%,100.00%,7,B+ (3.30),B- (2.97)
"Fishman, Inna Dina",PSYC 1 - Psychology (A),S112,70,24,100.00%,95.80%,8.33,B+ (3.67),B- (3.00)
"Vanderbilt, Kimberly Ellen",PSYC 101 - Intro/Developmental Psychology (A),S112,62,22,95.50%,100.00%,7.05,A- (3.77),B- (2.99)
"Case, Laura K",PSYC 102 - Intro/Sensation & Perception (A),S112,47,31,90.30%,76.70%,6.76,B (3.13),B- (2.78)
"Burd, Margarette Pamela",PSYC 104 - Introduction/Social Psychology (A),S112,61,28,100.00%,96.40%,6.43,B+ (3.54),B (3.20)
"Hales, Jena Bresnihan",PSYC 125 - Clin Neuropsychology & Assess (A),S112,14,6,100.00%,100.00%,6.5,B+ (3.67),N/A
"Beck-Ellsworth, Danielle Julia",PSYC 134 - Eating Disorders (A),S112,149,61,96.70%,95.00%,6.23,B+ (3.45),B- (2.81)
"Dooley, Kevin D.",PSYC 138 - Sound And Music Perception (A),S112,13,13,100.00%,100.00%,6.19,B+ (3.67),N/A
"Christenfeld, Nicholas",PSYC 139 - The Social Psychology of Sport (A),S112,36,13,83.30%,92.30%,6.67,B+ (3.45),B+ (3.46)
"Sammartino, Jonathan",PSYC 142 - Psychology of Consciousness (A),S112,57,50,89.80%,100.00%,6.75,B (3.27),B (3.18)
"Kleinman, Daniel Gregory",PSYC 145 - Psychology of Language (A),S112,20,16,80.00%,100.00%,5.7,B (3.00),B (3.12)
"Wanic, Rebekah Amelie",PSYC 147 - Gender (A),S112,56,18,100.00%,100.00%,6.28,A- (3.71),B+ (3.54)
"Christenfeld, Nicholas",PSYC 157 - Happiness (A),S112,28,10,90.00%,90.00%,9.1,B+ (3.44),B+ (3.59)
"Stretch, Vincent Patrick",PSYC 162 - Psychology and the Law (A),S112,14,4,100.00%,75.00%,4,A- (3.75),N/A
"Stretch, Vincent Patrick",PSYC 163 - Abnormal Psychology (A),S112,96,33,100.00%,96.90%,4.56,B (3.16),C+ (2.35)
"Sammartino, Jonathan",PSYC 166 - History Of Psychology (A),S112,13,11,100.00%,100.00%,9.23,B (3.27),B (3.16)
"McKay, Mary A",PSYC 178 - Industrial Organizational Psyc (A),S112,42,14,92.90%,100.00%,8.36,B+ (3.36),B+ (3.35)
"Shuman, Tristan",PSYC 181 - Drugs And Behavior (A),S112,59,25,88.00%,84.00%,7.54,B (3.22),B- (2.90)
"Anagnostaras, Stephan",PSYC 181GS - Drugs and Behavior (A),S112,26,13,100.00%,100.00%,3.88,B+ (3.69),A- (3.73)
"Dufek, Sarah Anne",PSYC 193 - Topics in Psychology (A),S112,18,10,100.00%,100.00%,2.9,A- (3.90),A- (3.78)
"Anagnostaras, Stephan",PSYC 193GS - Special Topics in Psychology (A),S112,26,13,100.00%,100.00%,2.96,A- (3.77),B+ (3.65)
"Jacob, Maria Teresa De Cas",PSYC 4 - General Psychology: Behavioral (A),S112,76,22,95.50%,90.90%,5.95,B+ (3.37),B- (2.73)
"Lowe, Angela Beth",PSYC 60 - Introduction to Statistics (A),S112,68,35,94.10%,93.90%,5.09,A- (3.84),B+ (3.57)
"Burd, Margarette Pamela",PSYC 1 - Psychology (A),SP12,318,121,87.60%,86.70%,4.38,B (3.20),C+ (2.47)
"Barner, David A.",PSYC 101 - Intro/Developmental Psychology (A),SP12,297,271,82.30%,81.20%,4.92,B+ (3.44),B+ (3.34)
"Serences, John Thomas",PSYC 102 - Intro/Sensation & Perception (A),SP12,192,145,86.50%,94.20%,5.56,B+ (3.39),B (3.28)
"Miller, Cory T.",PSYC 103 - Intro/Principles of Behavior (A),SP12,212,86,82.60%,74.40%,5.09,B (3.23),B- (2.72)
"Christenfeld, Nicholas",PSYC 104 - Introduction/Social Psychology (A),SP12,242,123,95.10%,94.30%,5.16,B (3.21),B- (2.90)
"Mc Kenzie, Craig R.M.",PSYC 105 - Introduction/Cognitive Psych (A),SP12,255,115,76.80%,82.30%,5.73,B (3.21),B (3.03)
"Pulido, Carmen",PSYC 107 - Lab/Substance Abuse Research (A),SP12,32,14,100.00%,100.00%,7.36,A- (3.86),A- (3.95)
"Aron, Adam",PSYC 108 - Intro/Cognitive Neuroscience (A),SP12,91,50,87.80%,89.80%,6.91,B (3.30),B- (2.93)
"Schreibman, Laura E",PSYC 109 - Lab/Applied Behavior Analysis (A),SP12,10,7,100.00%,100.00%,5.93,A- (3.71),N/A
"Parris, Julian L",PSYC 111B - Research Methods II (A),SP12,30,25,92.00%,100.00%,7.54,B+ (3.56),A- (3.83)
"Pashler, Harold E",PSYC 115 - Laboratory/Cognitve Psychology (A),SP12,23,8,100.00%,85.70%,5,A- (3.71),B+ (3.53)
"Rayner, Keith",PSYC 119 - Psycholinguistic/Cognition Lab (A),SP12,2,2,100.00%,100.00%,2.5,A (4.00),N/A
"Ramachandran, Vilayanur S",PSYC 129 - The Logic of Perception (A),SP12,112,45,81.80%,81.80%,4.32,B+ (3.54),B (3.10)
"Beck-Ellsworth, Danielle Julia",PSYC 134 - Eating Disorders (A),SP12,387,181,98.90%,97.20%,3.87,A- (3.75),B (3.28)
"Johnson, Rachel Stewart",PSYC 134 - Eating Disorders (B),SP12,340,151,88.10%,61.30%,4.54,B (3.21),B (3.19)
"Dooley, Kevin D.",PSYC 138 - Sound And Music Perception (A),SP12,30,24,91.70%,100.00%,3.83,A- (3.76),A- (3.80)
"Mac Leod, Donald I.",PSYC 141 - Evolution and Human Nature (A),SP12,24,7,85.70%,85.70%,6.21,A- (3.80),B+ (3.46)
"Harris, Christine Renee",PSYC 158 - Interpersonal Relationships (A),SP12,25,15,93.30%,93.30%,5.57,A- (3.87),A- (3.74)
"Mac Leod, Donald I.",PSYC 159 - Physiological Basis/Perception (A),SP12,20,7,85.70%,85.70%,5.64,B+ (3.57),B (3.02)
"Pashler, Harold E",PSYC 161 - Intro/Engineering Psychology (A),SP12,55,23,73.90%,69.60%,4.41,B (3.22),B+ (3.36)
"Wanic, Rebekah Amelie",PSYC 162 - Psychology and the Law (A),SP12,142,53,94.30%,98.10%,4.54,B+ (3.45),B (3.11)
"Rose, Fred E.",PSYC 163 - Abnormal Psychology (A),SP12,316,138,95.60%,97.10%,5.54,B+ (3.33),B- (2.74)
"Lapidis, Rachael Lynn",PSYC 168 - Psychological Disorders/Child (A),SP12,291,236,97.90%,97.90%,4.61,B+ (3.59),B (3.27)
"Ramachandran, Vilayanur S",PSYC 169 - Brain Damage & Mental Function (A),SP12,157,62,95.20%,90.30%,6.56,B (3.27),B- (2.89)
"Anagnostaras, Stephan",PSYC 171 - Neurobiology-Learning & Memory (A),SP12,32,14,92.90%,100.00%,5.21,B+ (3.69),B+ (3.64)
"Sammartino, Jonathan",PSYC 182 - Illusions and the Brain (A),SP12,244,212,99.10%,99.10%,4.88,B+ (3.60),B+ (3.48)
"Fantino, Edmund J.",PSYC 184 - Choice and Self-Control (A),SP12,42,21,85.70%,90.50%,3.74,A- (3.78),B+ (3.51)
"Gentner, Tim","PSYC 189 - Brain, Behavior & Evolution (A)",SP12,12,6,83.30%,100.00%,7.17,B+ (3.50),N/A
"Rickard, Timothy C.",PSYC 191 - Psychology of Sleep (A),SP12,49,21,90.50%,66.70%,3.36,B+ (3.55),B- (2.82)
"Rickard, Timothy C.",PSYC 193 - Topics in Psychology (A),SP12,13,7,100.00%,85.70%,5.36,B (3.17),N/A
"Claffey, Michael",PSYC 60 - Introduction to Statistics (A),SP12,249,116,88.70%,94.70%,4.45,B+ (3.49),B- (2.96)
"Shen, Jing",PSYC 60 - Introduction to Statistics (B),SP12,197,91,66.30%,39.80%,4.57,B (3.30),B- (2.78)
"Mac Leod, Donald I.",PSYC 90 - Undergraduate Seminar (A),SP12,16,7,100.00%,100.00%,0.5,N/A,N/A
"Anstis, Stuart",PSYC 1 - Psychology (A),WI12,278,126,91.30%,92.10%,4.06,B+ (3.38),B- (2.87)
"Chenier, Troy Thomas",PSYC 101 - Intro/Developmental Psychology (A),WI12,234,107,93.50%,89.60%,4.24,B+ (3.39),B- (2.80)
"Anstis, Stuart",PSYC 102 - Intro/Sensation & Perception (A),WI12,180,78,94.80%,96.10%,4.82,B+ (3.68),B (3.16)
"Gentner, Tim",PSYC 103 - Intro/Principles of Behavior (A),WI12,240,105,76.70%,87.00%,4.66,B (3.23),B (3.00)
"Kulik, James A",PSYC 104 - Introduction/Social Psychology (A),WI12,231,95,92.60%,93.60%,5.27,B (3.18),B- (2.75)
"Dobkins, Karen R.",PSYC 106 - Introduction/Physiological Psy (A),WI12,276,122,90.10%,93.30%,5.09,B (3.28),B- (2.84)
"Pulido, Carmen",PSYC 107 - Lab/Substance Abuse Research (A),WI12,27,14,100.00%,92.90%,8.07,A- (3.86),A- (3.95)
"Heyman, Gail D.",PSYC 110 - Junior Honors Research Seminar (A),WI12,26,18,100.00%,94.40%,3.94,A (4.00),A- (3.97)
"Parris, Julian L",PSYC 111A - Research Methods I (A),WI12,33,27,96.20%,100.00%,8.04,B+ (3.44),B+ (3.63)
"Winkielman, Piotr",PSYC 114 - Lab/Psychophysiological Persp (A),WI12,26,5,100.00%,100.00%,4.1,A- (3.80),B+ (3.62)
"Kennelly, Arthur Edwin",PSYC 120 - Learning and Motivation (A),WI12,39,15,93.30%,80.00%,7.17,B+ (3.57),B- (2.93)
"Kennelly, Arthur Edwin",PSYC 121 - Laboratory/Operant Psychology (A),WI12,43,16,93.80%,100.00%,5.5,B+ (3.63),B (3.05)
"Tomlinson, Kristin L",PSYC 124 - Introductn/Clinical Psychology (A),WI12,102,52,82.40%,24.50%,5.54,B+ (3.56),B (3.09)
"Rose, Fred E.",PSYC 125 - Clin Neuropsychology & Assess (A),WI12,135,57,93.00%,100.00%,5.68,B (3.28),B- (2.73)
"Christenfeld, Nicholas",PSYC 130 - Delay of Gratification (A),WI12,26,10,100.00%,100.00%,5.83,B+ (3.44),B (3.23)
"Winkielman, Piotr",PSYC 137 - Social Cognition (A),WI12,254,115,90.30%,95.60%,5.6,B+ (3.36),B (3.16)
"Harris, Christine Renee",PSYC 153 - Psychology of Emotion (A),WI12,324,138,89.10%,85.30%,5.4,B+ (3.34),B- (2.78)
"Schreibman, Laura E",PSYC 154 - Behavior Modification (A),WI12,112,37,83.80%,86.50%,5.15,B (3.26),C+ (2.45)
"Sammartino, Jonathan",PSYC 166 - History Of Psychology (A),WI12,49,47,97.90%,100.00%,5.98,B+ (3.43),B (3.16)
"Anagnostaras, Stephan",PSYC 181 - Drugs And Behavior (A),WI12,330,121,94.10%,87.30%,3.74,B+ (3.62),B- (2.83)
"Koob, George F",PSYC 188 - Impulse Control Disorders (A),WI12,454,197,91.80%,95.90%,4.58,B+ (3.44),B- (2.95)
"Spilkin, Amy M.",PSYC 190 - Parenting (A),WI12,468,214,95.70%,92.30%,3.61,B+ (3.66),B (3.21)
"Christenfeld, Nicholas",PSYC 192 - Senior Seminar in Psychology (A),WI12,11,9,88.90%,100.00%,1.17,N/A,N/A
"Angele, Bernhard M",PSYC 3 - Gen Psych:Cognitive Foundatns (A),WI12,292,150,93.30%,94.00%,3.75,B+ (3.58),B (3.21)
"Dufek, Sarah Anne",PSYC 4 - General Psychology: Behavioral (A),WI12,159,127,91.30%,90.50%,4.52,B+ (3.47),B- (2.72)
"Chenier, Troy Thomas",PSYC 60 - Introduction to Statistics (A),WI12,234,117,80.20%,85.30%,4.5,B (3.22),C+ (2.70)
"Raiewski, Evan Eric",PSYC 60 - Introduction to Statistics (B),WI12,189,148,76.00%,73.80%,4.47,B (3.26),B- (2.94)
"Christenfeld, Nicholas",PSYC 87 - Freshman Seminar (A),WI12,11,7,85.70%,100.00%,0.79,N/A,N/A
"Heyman, Gail D.",PSYC 90 - Undergraduate Seminar (B),WI12,21,10,100.00%,100.00%,0.5,A (4.00),N/A
"Vanderbilt, Kimberly Ellen",PSYC 1 - Psychology (A),FA11,324,208,98.60%,98.60%,4.33,B+ (3.56),C+ (2.62)
"Heyman, Gail D.",PSYC 101 - Intro/Developmental Psychology (A),FA11,289,136,97.00%,94.00%,6.05,B+ (3.43),B (3.11)
"Sammartino, Jonathan",PSYC 102 - Intro/Sensation & Perception (A),FA11,279,198,82.70%,89.80%,5.21,B (3.23),B- (2.91)
"Leavitt, Jonathan D",PSYC 104 - Introduction/Social Psychology (A),FA11,290,141,94.90%,87.00%,5.16,B+ (3.45),B- (2.95)
"Mullane, Mary D.",PSYC 105 - Introduction/Cognitive Psych (A),FA11,256,123,73.00%,41.00%,5.71,B+ (3.31),C+ (2.63)
"Wanic, Rebekah Amelie",PSYC 106 - Introduction/Physiological Psy (A),FA11,170,86,90.70%,89.50%,4.95,B+ (3.34),B- (2.90)
"Bekman, Nicole M",PSYC 107 - Lab/Substance Abuse Research (A),FA11,32,16,100.00%,100.00%,3.88,A- (3.80),A- (3.82)
"Schreibman, Laura E",PSYC 109 - Lab/Applied Behavior Analysis (A),FA11,6,5,100.00%,100.00%,2.9,A (4.00),N/A
"Rayner, Keith",PSYC 119 - Psycholinguistic/Cognition Lab (A),FA11,3,3,100.00%,100.00%,7.17,A (4.00),N/A
"Golden, Susan S.",PSYC 133 - Circadian Rhythms-Bio Clocks (A),FA11,229,96,78.10%,55.20%,5.15,B (3.20),C+ (2.46)
"Golden, Susan S.",PSYC 133 - Circadian Rhythms-Bio Clocks (A),FA11,37,10,77.80%,66.70%,6.9,B (3.11),C+ (2.46)
"Gorman, Michael R.",PSYC 133 - Circadian Rhythms-Bio Clocks (A),FA11,37,10,80.00%,100.00%,6.7,B (3.11),C (2.29)
"Gorman, Michael R.",PSYC 133 - Circadian Rhythms-Bio Clocks (A),FA11,229,92,81.60%,93.10%,5.2,B (3.20),C (2.29)
"Mac Leod, Donald I.",PSYC 141 - Evolution and Human Nature (A),FA11,31,11,100.00%,90.90%,6.68,B+ (3.60),B+ (3.33)
"Jang, Yoonhee",PSYC 142 - Psychology of Consciousness (A),FA11,192,100,75.00%,55.00%,5.02,B+ (3.42),B (3.21)
"Kulik, James A",PSYC 155 - Social Psychology and Medicine (A),FA11,25,9,88.90%,100.00%,5.17,B+ (3.44),B (3.17)
"Carver, Leslie J.",PSYC 156 - Cognitive Development/Infancy (A),FA11,87,38,94.70%,97.40%,4.55,A- (3.78),A- (3.77)
"Rose, Fred E.",PSYC 163 - Abnormal Psychology (A),FA11,390,207,98.50%,98.10%,5.36,B+ (3.37),B- (2.89)
"Wanic, Rebekah Amelie",PSYC 164 - Criminology (A),FA11,142,73,95.80%,94.40%,4.61,B+ (3.35),B (3.26)
"McKay, Mary A",PSYC 178 - Industrial Organizational Psyc (A),FA11,139,63,92.10%,92.10%,4.44,B+ (3.43),B (3.26)
"Koob, George F","PSYC 179 - Drugs,Addiction&Mental Disordr (A)",FA11,455,210,95.70%,98.10%,5,B+ (3.39),C+ (2.64)
"Spilkin, Amy M.",PSYC 180 - Adolescence (A),FA11,206,92,88.00%,89.10%,3.63,B+ (3.58),B (3.15)
"Aron, Adam",PSYC 193 - Topics in Psychology (A),FA11,14,9,100.00%,100.00%,9.75,A- (3.88),N/A
"Shuman, Tristan",PSYC 2 - Gen Psych:Biological Foundatns (A),FA11,278,156,88.50%,87.80%,5.14,B (3.27),B- (2.81)
"Beck-Ellsworth, Danielle Julia",PSYC 6 - General Psychology: Social (B),FA11,228,124,95.10%,95.10%,3.47,B+ (3.65),B (3.26)
"Rickard, Timothy C.",PSYC 60 - Introduction to Statistics (A),FA11,260,112,88.90%,84.30%,4.43,B (3.28),C+ (2.58)
"Parris, Julian L",PSYC 60 - Introduction to Statistics (B),FA11,226,179,89.40%,97.70%,5.56,B+ (3.49),B- (3.00)
"Mac Leod, Donald I.",PSYC 90 - Undergraduate Seminar (A),FA11,25,14,100.00%,100.00%,0.5,A (4.00),N/A
"Vanderbilt, Kimberly Ellen",PSYC 1 - Psychology (A),S211,86,25,96.00%,96.00%,6.1,A- (3.78),B- (2.94)
"Peterzell, David",PSYC 102 - Intro/Sensation & Perception (A),S211,94,73,94.50%,98.60%,7.51,B+ (3.47),B+ (3.32)
"Fantino, Edmund J.",PSYC 103 - Intro/Principles of Behavior (A),S211,116,56,92.90%,91.10%,6.32,B+ (3.35),B+ (3.35)
"Winkielman, Piotr",PSYC 114 - Lab/Psychophysiological Persp (A),S211,18,7,85.70%,100.00%,6.5,A (4.00),N/A
"Gorman, Michael R.",PSYC 132 - Hormones and Behavior (A),S211,10,3,100.00%,100.00%,5.83,B+ (3.67),N/A
"Beck-Ellsworth, Danielle Julia",PSYC 134 - Eating Disorders (A),S211,152,54,94.40%,94.40%,5.76,B+ (3.69),B (3.19)
"Christenfeld, Nicholas",PSYC 139 - The Social Psychology of Sport (A),S211,22,7,100.00%,100.00%,5.93,B+ (3.40),B (3.24)
"Fantino, Edmund J.",PSYC 143 - Control & Analysis/Human Behav (A),S211,31,11,81.80%,72.70%,5.41,B+ (3.50),B (3.20)
"Shuman, Tristan",PSYC 144 - Memory and Amnesia (A),S211,37,21,85.70%,85.70%,6.02,B+ (3.53),B- (2.94)
"Darby, Ryan Sean",PSYC 153 - Psychology of Emotion (A),S211,26,15,100.00%,100.00%,5.3,B+ (3.50),B+ (3.57)
"Dufek, Sarah Anne",PSYC 154 - Behavior Modification (A),S211,26,13,100.00%,84.60%,6.65,B+ (3.62),B (3.04)
"Christenfeld, Nicholas",PSYC 157 - Happiness (A),S211,25,6,66.70%,83.30%,9.17,B+ (3.60),B+ (3.58)
"Lapidis, Rachael Lynn",PSYC 168 - Psychological Disorders/Child (A),S211,105,72,97.20%,100.00%,6.22,B+ (3.56),B (3.07)
"Ramachandran, Vilayanur S",PSYC 169 - Brain Damage & Mental Function (A),S211,53,23,95.70%,78.30%,6.76,B (3.15),B (3.06)
"Ramachandran, Vilayanur S",PSYC 170 - Intro to Cognitive Neuropsych (A),S211,36,15,100.00%,93.30%,7.97,A- (3.87),B (3.13)
"Stolarz-Fantino, Stephanie",PSYC 173 - Psychology of Food & Behavior (A),S211,48,18,72.20%,66.70%,6.83,B+ (3.44),B (3.03)
"Spilkin, Amy M.",PSYC 180 - Adolescence (A),S211,34,10,100.00%,90.00%,6.5,B+ (3.50),B (3.26)
"Sweet, Monica Ann",PSYC 187 - Development/Social Cognition (A),S211,10,3,66.70%,100.00%,8.5,B (3.00),N/A
"Rickard, Timothy C.",PSYC 191 - Psychology of Sleep (A),S211,55,15,93.30%,85.70%,5.83,B+ (3.33),B- (2.84)
"Albright, Thomas D",PSYC 2 - Gen Psych:Biological Foundatns (A),S211,54,14,69.20%,83.30%,6.5,B (3.08),B- (2.71)
"Rickard, Timothy C.",PSYC 60 - Introduction to Statistics (A),S211,70,23,95.70%,95.70%,5.63,B+ (3.61),B- (2.72)
"Heyser, Charles",PSYC 101 - Intro/Developmental Psychology (A),S111,45,18,94.40%,100.00%,5.61,B+ (3.44),B- (2.94)
"Burd, Margarette Pamela",PSYC 104 - Introduction/Social Psychology (A),S111,62,35,100.00%,100.00%,6.56,B+ (3.41),B (3.19)
"Raiewski, Evan Eric",PSYC 105 - Introduction/Cognitive Psych (A),S111,36,31,66.70%,80.00%,6.95,B (3.10),B- (2.85)
"Gorman, Michael R.",PSYC 106 - Introduction/Physiological Psy (A),S111,60,20,100.00%,95.00%,7.2,B+ (3.50),B- (2.94)
"Heyser, Charles",PSYC 152 - Conceptions of Intelligence (A),S111,28,8,100.00%,100.00%,8,B (3.25),B (3.07)
"Goldschmied, Nadav",PSYC 162 - Psychology and the Law (A),S111,35,12,100.00%,100.00%,4.67,B (3.17),B- (2.88)
"Jacob, Maria Teresa De Cas",PSYC 163 - Abnormal Psychology (A),S111,107,31,100.00%,90.30%,3.98,B+ (3.43),B (3.04)
"Beck-Ellsworth, Danielle Julia","PSYC 179 - Drugs,Addiction&Mental Disordr (A)",S111,152,49,100.00%,83.70%,5.32,B+ (3.37),B- (2.90)
"Dooley, Kevin D.",PSYC 182 - Illusions and the Brain (A),S111,72,55,92.60%,98.10%,5.74,B+ (3.59),B+ (3.48)
"Spilkin, Amy M.",PSYC 190 - Parenting (A),S111,178,56,89.30%,89.30%,4.86,B+ (3.55),B (3.06)
"Leavitt, Jonathan D",PSYC 193 - Topics in Psychology (A),S111,11,4,100.00%,75.00%,8.5,B+ (3.50),N/A
"Fishman, Inna Dina",PSYC 3 - Gen Psych:Cognitive Foundatns (A),S111,56,28,96.40%,85.70%,6.71,B+ (3.32),B- (2.93)
"Jacob, Maria Teresa De Cas",PSYC 4 - General Psychology: Behavioral (A),S111,72,26,100.00%,88.00%,6.1,B+ (3.41),C (2.19)
"Kavanagh, Liam C",PSYC 6 - General Psychology: Social (A),S111,35,12,100.00%,91.70%,3,B (3.22),B+ (3.33)
"Parris, Julian L",PSYC 60 - Introduction to Statistics (A),S111,105,93,91.40%,98.90%,6.01,B+ (3.42),B (3.10)
"Chenier, Troy Thomas",PSYC 1 - Psychology (A),SP11,309,141,92.10%,93.60%,4.34,B (3.22),C+ (2.51)
"Barner, David A.",PSYC 101 - Intro/Developmental Psychology (A),SP11,297,126,88.80%,82.30%,4.27,B+ (3.50),B (3.20)
"Serences, John Thomas",PSYC 102 - Intro/Sensation & Perception (A),SP11,279,115,81.60%,89.40%,4.87,B+ (3.48),B (3.18)
"Miller, Cory T.",PSYC 103 - Intro/Principles of Behavior (A),SP11,277,108,85.20%,81.50%,5.1,B (3.28),B- (2.79)
"Goldschmied, Nadav",PSYC 104 - Introduction/Social Psychology (A),SP11,290,117,94.80%,85.30%,4.97,B+ (3.47),B- (2.84)
"Hadar, Liat",PSYC 105 - Introduction/Cognitive Psych (A),SP11,302,110,69.70%,43.90%,4.06,B (3.17),C+ (2.57)
"Bekman, Nicole M",PSYC 107 - Lab/Substance Abuse Research (A),SP11,28,16,100.00%,100.00%,6.13,B+ (3.63),A- (3.75)
"Aron, Adam",PSYC 108 - Intro/Cognitive Neuroscience (A),SP11,117,70,81.40%,89.70%,6.21,B (3.29),B- (2.81)
"Schreibman, Laura E",PSYC 109 - Lab/Applied Behavior Analysis (A),SP11,9,4,100.00%,100.00%,5,B+ (3.67),N/A
"Huber, David",PSYC 111B - Research Methods II (A),SP11,32,19,94.70%,94.70%,5.24,B+ (3.58),B+ (3.37)
"Rayner, Keith",PSYC 119 - Psycholinguistic/Cognition Lab (A),SP11,3,2,100.00%,100.00%,3.5,A (4.00),N/A
"Beck-Ellsworth, Danielle Julia",PSYC 134 - Eating Disorders (A),SP11,475,217,98.60%,91.60%,3.21,A- (3.74),B+ (3.38)
"Shen, Jing",PSYC 138 - Sound And Music Perception (A),SP11,41,21,45.00%,40.00%,2.7,B+ (3.38),B- (2.88)
"Mac Leod, Donald I.",PSYC 141 - Evolution and Human Nature (A),SP11,27,11,81.80%,45.50%,5.41,B+ (3.50),B+ (3.42)
"Kang, Sean H.",PSYC 144 - Memory and Amnesia (A),SP11,48,29,96.40%,92.90%,4.91,B (3.23),B (3.17)
"Barner, David A.",PSYC 146 - Language & Conceptual Developm (A),SP11,36,25,80.00%,96.00%,4.1,A- (3.74),A- (3.83)
"Harris, Christine Renee",PSYC 158 - Interpersonal Relationships (A),SP11,24,14,100.00%,100.00%,4.5,A- (3.77),A- (3.76)
"Mac Leod, Donald I.",PSYC 159 - Physiological Basis/Perception (A),SP11,24,11,27.30%,45.50%,6.68,B (3.13),B+ (3.34)
"Goldschmied, Nadav",PSYC 162 - Psychology and the Law (A),SP11,142,59,94.90%,86.40%,4.87,B (3.29),C+ (2.62)
"Rose, Fred E.",PSYC 163 - Abnormal Psychology (A),SP11,302,145,99.30%,98.60%,4.71,B+ (3.45),B- (2.95)
