Instructor,Course,Term,Enroll,Evals Made,Rcmnd Class,Rcmnd Instr,Study Hrs/wk,Avg Grade Expected,Avg Grade Received
"Newhouse, Herbert S",ECON 171 - Decisions Under Uncertainty (A),SP13,277,69,85.30%,86.80%,5.18,B+ (3.43),B- (2.77)
"Newhouse, Herbert S",ECON 172B - Operations Research B (A),SP13,152,43,78.60%,83.30%,4.84,B (3.18),B- (2.83)
"Komunjer, Ivana",ECON 173A - Financial Markets (A),SP13,116,90,79.80%,61.80%,5.11,B (3.27),B (3.02)
"Willoughby, Michael Gene",ECON 173AL - Applied Finance Laboratory (A),SP13,19,9,100.00%,100.00%,1.39,A- (3.78),N/A
"Ramey, Garey",ECON 173B - Corporate Finance (A),SP13,148,47,85.10%,76.60%,5.73,B+ (3.35),B (3.16)
"Foster, Carroll Baldwin",ECON 178 - Economic&Business Forecasting (A),SP13,184,43,74.40%,81.40%,4.64,B (3.10),C+ (2.61)
"Gordon, Roger H.",ECON 191B - Senior Essay Seminar B (A),SP13,10,3,100.00%,100.00%,5.83,A (4.00),N/A
"Famulari, Melissa",No CAPEs submitted,SP13,11,0,N/A,N/A,N/A,N/A,N/A
"Morris, Stephen D",ECON 2 - Market Imperfections & Policy (A),SP13,145,72,90.30%,80.60%,4.41,B+ (3.43),C+ (2.66)
"Tierney, Heather Lee Rukmani",ECON 3 - Principles of Macroeconomics (A),SP13,126,50,92.00%,62.00%,5.41,B+ (3.40),B (3.02)
"Tierney, Heather Lee Rukmani",ECON 3 - Principles of Macroeconomics (B),SP13,132,44,84.10%,54.50%,4.36,B (3.26),B (3.02)
"Willoughby, Michael Gene",ECON 4 - Financial Accounting (A),SP13,195,143,75.20%,67.40%,4.49,B (3.14),B- (2.70)
"Levkoff, Steven B.",ECON 1 - Principles of Microeconomics (A),WI13,186,87,89.70%,97.70%,4.77,B+ (3.46),B- (2.89)
"Levkoff, Steven B.",ECON 1 - Principles of Microeconomics (B),WI13,178,87,88.40%,94.20%,5.02,B+ (3.46),B- (2.89)
"Tang, Yuan Emily",ECON 1 - Principles of Microeconomics (C),WI13,227,73,93.20%,93.20%,3.67,B+ (3.36),B- (2.88)
"Famulari, Melissa",ECON 100A - Microeconomics A (A),WI13,231,122,84.40%,82.00%,6.98,B+ (3.35),B- (2.73)
"Famulari, Melissa",ECON 100A - Microeconomics A (B),WI13,230,122,90.80%,83.30%,6.24,B (3.20),B- (2.73)
"Sinitsyn, Maxim",ECON 100B - Microeconomics B (A),WI13,224,103,94.10%,90.20%,5.66,B (3.18),B- (2.75)
"Sinitsyn, Maxim",ECON 100B - Microeconomics B (B),WI13,68,25,87.50%,79.20%,5.25,B (3.18),B- (2.75)
"Machina, Mark Joseph",ECON 100BH - Honors Microeconomics B (A),WI13,15,5,75.00%,75.00%,2,A (4.00),N/A
"Cullen, Julie",ECON 100C - Microeconomics C (A),WI13,225,84,83.80%,81.30%,6.29,B (3.29),C+ (2.68)
"Cullen, Julie",ECON 100C - Microeconomics C (B),WI13,69,26,84.60%,84.60%,4.96,B+ (3.38),C+ (2.68)
"Watson, Joel Christopher",ECON 109 - Game Theory (A),WI13,117,55,85.20%,94.40%,6.54,B+ (3.35),B- (2.90)
"Xie, Lili",ECON 110A - Macroeconomics A (A),WI13,140,37,86.50%,83.80%,6,B+ (3.46),B- (2.86)
"Telyukova, Irina A.",ECON 110A - Macroeconomics A (B),WI13,156,55,86.50%,86.50%,4.69,B (3.24),C+ (2.61)
"Xie, Lili",ECON 110B - Macroeconomics B (A),WI13,136,50,87.50%,87.50%,5.31,B (3.27),B- (2.81)
"Xie, Lili",ECON 110B - Macroeconomics B (B),WI13,88,29,79.30%,72.40%,5.95,B+ (3.46),B- (2.81)
"Rondina, Giacomo",ECON 110BH - Honors Macroeconomics B (A),WI13,8,4,100.00%,100.00%,4,A- (3.75),N/A
"Cohen, Darrel Steven",ECON 111 - Monetary Economics (A),WI13,114,43,90.00%,90.00%,5.8,B+ (3.47),B- (2.80)
"Machina, Mark Joseph",ECON 117 - Economic Growth (A),WI13,36,18,70.60%,64.70%,3.7,B+ (3.63),B- (2.82)
"Elliott, Graham",ECON 120A - Econometrics A (A),WI13,174,58,93.00%,82.50%,6.5,B+ (3.35),B- (2.91)
"Elliott, Graham",ECON 120A - Econometrics A (B),WI13,233,92,83.70%,80.40%,4.89,B+ (3.48),B- (2.91)
"Dahl, Gordon B.",ECON 120B - Econometrics B (A),WI13,114,43,83.70%,81.40%,6.5,B (3.13),B- (2.80)
"Dahl, Gordon B.",ECON 120B - Econometrics B (B),WI13,241,105,71.80%,77.70%,6.2,B (3.04),B- (2.80)
"Berman, Eli",ECON 120BH - Honors Econometrics B (A),WI13,14,4,100.00%,100.00%,3,A (4.00),N/A
"Candido, Maria Teresa",ECON 120C - Econometrics C (A),WI13,140,40,66.70%,84.60%,5.28,B (3.28),B- (2.83)
"Candido, Maria Teresa",ECON 120C - Econometrics C (B),WI13,143,49,80.90%,74.50%,5.59,B+ (3.32),B- (2.83)
"Tayman, Jeff",ECON 125 - Demographic Analys&Forecasting (A),WI13,41,21,90.00%,75.00%,4.7,A- (3.70),B (3.16)
"Carson, Richard T",ECON 132 - Energy Economics (A),WI13,78,26,88.00%,72.00%,5.22,B+ (3.58),B (3.22)
"Tang, Yuan Emily",ECON 136 - Human Resources (A),WI13,238,63,87.30%,88.90%,5.17,B+ (3.45),B- (2.94)
"Andreoni, James",ECON 143 - Experimental Economics (A),WI13,48,21,61.90%,47.60%,4.21,B (3.25),B (3.09)
"Squires, Dale E",ECON 145 - Economics of Ocean Resources (A),WI13,310,94,68.50%,77.20%,4.72,B (3.25),B (3.08)
"Hendrickson, Gerald M.",ECON 158 - Economic Hist/United States I (A),WI13,69,26,96.20%,96.20%,5.42,B+ (3.40),B (3.06)
"Chambers, Christopher P.",ECON 171 - Decisions Under Uncertainty (A),WI13,212,63,83.90%,75.80%,4.89,B+ (3.57),B- (2.94)
"Newhouse, Herbert S",ECON 172A - Operations Research A (A),WI13,108,45,88.90%,95.60%,4.81,B+ (3.33),B- (2.82)
"Newhouse, Herbert S",ECON 172A - Operations Research A (B),WI13,47,16,87.50%,75.00%,6.75,B (3.14),B- (2.82)
"Newhouse, Herbert S",ECON 172B - Operations Research B (A),WI13,160,59,89.80%,84.70%,4.88,B+ (3.40),B- (2.87)
"Foster, Carroll Baldwin",ECON 173A - Financial Markets (A),WI13,145,61,93.40%,91.80%,5.02,B+ (3.47),B- (2.88)
"Willoughby, Michael Gene",ECON 173AL - Applied Finance Laboratory (A),WI13,22,9,77.80%,66.70%,2.28,A- (3.86),A- (3.72)
"Ramey, Garey",ECON 173B - Corporate Finance (A),WI13,140,50,79.60%,59.20%,5.75,B (3.11),B- (2.94)
"Foster, Carroll Baldwin",ECON 174 - Financial Risk Management (A),WI13,61,23,95.70%,87.00%,5.55,B+ (3.32),B- (2.97)
"Foster, Carroll Baldwin",ECON 178 - Economic&Business Forecasting (A),WI13,118,37,77.80%,83.30%,5.13,B (3.15),C+ (2.32)
"Gordon, Roger H.",ECON 191A - Senior Essay Seminar A (A),WI13,10,2,100.00%,100.00%,9.5,N/A,N/A
"Starr, Ross",ECON 191B - Senior Essay Seminar B (A),WI13,12,10,100.00%,100.00%,8.5,A- (3.80),N/A
"Famulari, Melissa",No CAPEs submitted,WI13,16,0,N/A,N/A,N/A,N/A,N/A
"Levkoff, Steven B.",ECON 2 - Market Imperfections & Policy (A),WI13,112,46,89.10%,97.80%,3.57,B+ (3.45),B- (2.95)
"Candido, Maria Teresa",ECON 2 - Market Imperfections & Policy (B),WI13,93,41,92.50%,87.50%,4.5,B+ (3.62),B (3.06)
"Tierney, Heather Lee Rukmani",ECON 3 - Principles of Macroeconomics (A),WI13,139,63,80.00%,50.00%,5.79,B+ (3.48),B- (2.92)
"Tierney, Heather Lee Rukmani",ECON 3 - Principles of Macroeconomics (B),WI13,237,107,79.40%,42.10%,5.77,B+ (3.49),B- (2.92)
"Willoughby, Michael Gene",ECON 4 - Financial Accounting (A),WI13,110,37,83.80%,67.60%,4.28,B (3.17),C+ (2.58)
"Machina, Mark Joseph",ECON 87 - Freshman Seminar (B),WI13,19,6,16.70%,33.30%,1.17,A (4.00),N/A
"Antonovics, Kate L.",ECON 1 - Principles of Microeconomics (A),FA12,449,216,93.40%,94.90%,4.52,B+ (3.45),C+ (2.67)
"Levkoff, Steven B.",ECON 1 - Principles of Microeconomics (B),FA12,268,142,93.00%,94.60%,5.31,B+ (3.50),B- (2.98)
"Hoffman, Moshe",ECON 1 - Principles of Microeconomics (C),FA12,149,85,80.80%,43.80%,4.56,B+ (3.39),B (3.04)
"Sinitsyn, Maxim",ECON 100A - Microeconomics A (A),FA12,251,123,90.00%,86.40%,6.56,B (3.28),B- (2.79)
"Machina, Mark Joseph",ECON 100A - Microeconomics A (B),FA12,124,53,87.50%,68.80%,6.37,B+ (3.45),B- (2.87)
"Machina, Mark Joseph",ECON 100AH - Honors Microeconomics A (A),FA12,11,8,100.00%,100.00%,3.5,A- (3.88),N/A
"Tang, Yuan Emily",ECON 100B - Microeconomics B (A),FA12,198,67,95.20%,90.50%,5.4,B+ (3.48),B- (2.72)
"Foster, Carroll Baldwin",ECON 100B - Microeconomics B (B),FA12,111,39,97.10%,94.10%,4.56,B+ (3.48),B- (2.73)
"Newhouse, Herbert S",ECON 100C - Microeconomics C (A),FA12,269,79,93.10%,84.70%,6.13,B+ (3.35),B- (2.84)
"Rauch, James E",ECON 101 - International Trade (A),FA12,94,46,83.30%,73.80%,6.5,B (3.21),B- (2.80)
"Hoffman, Moshe",ECON 109 - Game Theory (A),FA12,73,30,82.10%,42.90%,6.36,B (3.04),B- (2.89)
"Xie, Lili",ECON 110A - Macroeconomics A (A),FA12,130,46,87.20%,74.40%,5.18,B (3.26),C+ (2.55)
"Xie, Lili",ECON 110A - Macroeconomics A (B),FA12,123,55,81.60%,77.60%,6.58,B (3.13),C+ (2.55)
"Debortoli, Davide",ECON 110AH - Honors Macroeconomics A (A),FA12,7,5,100.00%,100.00%,3.7,A (4.00),N/A
"Rondina, Giacomo",ECON 110B - Macroeconomics B (A),FA12,103,35,85.30%,94.10%,5.44,B (3.15),B- (2.97)
"Rondina, Giacomo",ECON 110B - Macroeconomics B (B),FA12,37,17,75.00%,81.30%,5.88,B+ (3.50),B- (2.97)
"White, Michelle J.",ECON 119 - Law&Economics:Contracts&Corps (A),FA12,51,30,92.90%,92.90%,4.5,B+ (3.36),B- (2.92)
"Tierney, Heather Lee Rukmani",ECON 120A - Econometrics A (A),FA12,192,89,87.30%,57.00%,5.54,B (3.18),B- (2.91)
"Tierney, Heather Lee Rukmani",ECON 120A - Econometrics A (B),FA12,219,111,79.60%,60.20%,5.32,B+ (3.31),B- (2.91)
"Santos, Andres",ECON 120AH - Honors Econometrics A (A),FA12,9,4,100.00%,100.00%,2.5,B+ (3.67),N/A
"Candido, Maria Teresa",ECON 120B - Econometrics B (A),FA12,278,104,81.30%,81.30%,6.12,B (3.28),B- (2.82)
"Candido, Maria Teresa",ECON 120C - Econometrics C (A),FA12,338,102,76.70%,77.80%,5.82,B (3.17),B- (2.82)
"Ramey, Valerie A",ECON 130 - Public Policy (A),FA12,211,103,95.80%,95.80%,4.96,B+ (3.32),C+ (2.65)
"Jacobsen, Mark",ECON 131 - Economics of the Environment (A),FA12,234,84,74.40%,67.90%,4.63,B (3.17),B- (2.97)
"White, Michelle J.",ECON 135 - Urban Economics (A),FA12,56,29,69.00%,65.50%,4.64,B+ (3.31),B- (2.72)
"Betts, Julian",ECON 136 - Human Resources (A),FA12,135,55,86.00%,84.00%,5.63,B (3.20),B- (2.79)
"Famulari, Melissa",ECON 140 - Economics of Health Producers (A),FA12,89,56,90.90%,92.70%,4.65,B+ (3.45),B (3.02)
"Newhouse, Herbert S",ECON 142 - Behavioral Economics (A),FA12,23,10,70.00%,100.00%,4.7,B+ (3.60),B- (2.78)
"Tang, Yuan Emily",ECON 147 - Economics of Education (A),FA12,77,23,86.40%,95.50%,6.05,B+ (3.45),B- (2.82)
"Gordon, Roger H.",ECON 150 - Public Economics:Taxation (A),FA12,22,3,66.70%,33.30%,6.5,B+ (3.67),B- (2.85)
"Levkoff, Steven B.",ECON 171 - Decisions Under Uncertainty (A),FA12,186,57,94.30%,96.20%,4.46,B+ (3.63),B- (2.99)
"Sobel, Joel",ECON 172A - Operations Research A (A),FA12,213,68,78.80%,65.20%,5.62,B (3.18),B- (2.78)
"Komunjer, Ivana",ECON 173A - Financial Markets (A),FA12,213,78,93.20%,53.40%,5.5,B+ (3.43),B (3.20)
"Ramey, Garey",ECON 173B - Corporate Finance (A),FA12,45,26,65.20%,65.20%,7.89,B (3.27),B- (2.81)
"Foster, Carroll Baldwin",ECON 174 - Financial Risk Management (A),FA12,40,23,90.50%,85.70%,6.1,B+ (3.53),B- (2.79)
"Sinitsyn, Maxim",ECON 176 - Marketing (A),FA12,77,29,79.20%,91.70%,4.25,B+ (3.54),B (3.07)
"Foster, Carroll Baldwin",ECON 178 - Economic&Business Forecasting (A),FA12,93,28,92.60%,77.80%,3.38,A- (3.85),B (3.23)
"Starr, Ross",ECON 191A - Senior Essay Seminar A (A),FA12,12,11,100.00%,100.00%,9.59,A- (3.90),N/A
"Famulari, Melissa",No CAPEs submitted,FA12,2,0,N/A,N/A,N/A,N/A,N/A
"Antonovics, Kate L.",ECON 2 - Market Imperfections & Policy (A),FA12,341,135,91.90%,93.50%,5.29,B+ (3.40),B- (2.85)
"Xie, Lili",ECON 3 - Principles of Macroeconomics (B),FA12,143,66,88.50%,68.90%,5.3,B+ (3.35),B- (2.75)
"Willoughby, Michael Gene",ECON 4 - Financial Accounting (A),FA12,147,99,86.30%,77.90%,4.76,B (3.21),B- (2.94)
"Machina, Mark Joseph",ECON 87 - Freshman Seminar (A),FA12,19,10,33.30%,44.40%,0.5,N/A,N/A
"Nieto-Barthaburu, Augusto",ECON 1 - Principles of Microeconomics (A),S212,56,9,88.90%,77.80%,6.06,B (3.22),C+ (2.65)
"Shahriar, Quazi",ECON 100A - Microeconomics A (A),S212,103,23,100.00%,95.50%,8.05,B (3.18),B- (2.75)
"Machina, Mark Joseph",ECON 100B - Microeconomics B (A),S212,56,10,90.00%,70.00%,8.7,A- (3.70),C+ (2.66)
"Noel, Michael",ECON 100C - Microeconomics C (A),S212,84,13,100.00%,92.30%,6.19,B+ (3.31),B- (2.73)
"Major, Ivan",ECON 101 - International Trade (A),S212,48,13,84.60%,92.30%,5.27,B+ (3.46),B- (2.99)
"Tang, Yuan Emily",ECON 109 - Game Theory (A),S212,82,18,77.80%,88.90%,10.03,B+ (3.35),B- (2.72)
"Baumeister, Christiane J.S",ECON 110A - Macroeconomics A (A),S212,50,12,83.30%,75.00%,9.67,B (3.00),C+ (2.53)
"Lee, Kangoh",ECON 110B - Macroeconomics B (A),S212,83,16,87.50%,87.50%,6.13,B+ (3.36),B- (2.98)
"Kravitz, Troy A",ECON 120B - Econometrics B (A),S212,121,74,93.20%,91.80%,8.64,B (3.30),B- (2.87)
"Tang, Yuan Emily",ECON 130 - Public Policy (A),S212,70,12,91.70%,91.70%,7.17,B+ (3.50),B- (2.80)
"Nieto-Barthaburu, Augusto",ECON 131 - Economics of the Environment (A),S212,140,31,80.00%,93.10%,6.82,B+ (3.55),B- (2.76)
"Niedzwiecki, Matthew J",ECON 141 - Economics of Health Consumers (A),S212,18,16,100.00%,100.00%,6.25,B+ (3.38),N/A
"Squires, Dale E",ECON 144 - Economics of Conservation (A),S212,29,11,90.90%,100.00%,6.68,A- (3.73),B+ (3.52)
"Levkoff, Steven B.",ECON 2 - Market Imperfections & Policy (A),S212,24,4,100.00%,100.00%,6,B+ (3.50),B (3.01)
"Banae, Mitiku",ECON 3 - Principles of Macroeconomics (A),S212,54,10,100.00%,20.00%,8.7,B (3.22),B- (2.80)
"Anderson, John Charles",ECON 4 - Financial Accounting (A),S212,10,4,100.00%,75.00%,5.5,B+ (3.50),B (3.14)
"Anderson, John Charles",ECON 4 - Financial Accounting (A),S212,56,20,80.00%,70.00%,6.3,B+ (3.55),B (3.14)
"Chen, Linchun",ECON 1 - Principles of Microeconomics (A),S112,105,21,85.70%,70.00%,6.98,B+ (3.57),B- (2.75)
"Machina, Mark Joseph",ECON 100A - Microeconomics A (A),S112,69,15,73.30%,66.70%,8.5,B (3.13),B (3.08)
"Nieto-Barthaburu, Augusto",ECON 100B - Microeconomics B (A),S112,132,29,100.00%,100.00%,5.33,B+ (3.41),B- (2.84)
"Newhouse, Herbert S",ECON 100C - Microeconomics C (A),S112,136,22,90.90%,86.40%,7.41,B (3.27),B- (2.82)
"Seifi, Ahmad",ECON 103 - International Monetary Relatns (A),S112,21,9,88.90%,88.90%,9.39,B (3.00),C+ (2.37)
"Hilmer, Christiana",ECON 105 - Industrl Orgniztn&Firm Stratgy (A),S112,35,8,87.50%,87.50%,6.75,B (3.25),B- (2.83)
"Newhouse, Herbert S",ECON 109 - Game Theory (A),S112,46,11,81.80%,81.80%,5.77,B (3.27),B- (2.87)
"Lee, Kangoh",ECON 110A - Macroeconomics A (A),S112,89,18,100.00%,93.80%,6.5,B+ (3.59),B- (2.93)
"Lee, Kangoh",ECON 110B - Macroeconomics B (A),S112,52,13,92.30%,76.90%,6.35,B+ (3.46),B- (2.94)
"Seifi, Ahmad",ECON 111 - Monetary Economics (A),S112,31,4,100.00%,75.00%,7.5,B (3.25),C+ (2.48)
"Bernotas, David",ECON 114 - Economics of Immigration (A),S112,162,25,95.80%,91.70%,5.92,B+ (3.63),B+ (3.33)
"Hilmer, Christiana",ECON 120A - Econometrics A (A),S112,102,26,88.00%,95.80%,6.26,B+ (3.40),C+ (2.59)
"Hilmer, Michael",ECON 130 - Public Policy (A),S112,42,9,100.00%,100.00%,4.5,B+ (3.56),B- (2.86)
"Nieto-Barthaburu, Augusto",ECON 135 - Urban Economics (A),S112,2,1,100.00%,100.00%,10.5,A (4.00),B- (2.87)
"Nieto-Barthaburu, Augusto",ECON 135 - Urban Economics (A),S112,22,5,100.00%,100.00%,6.9,B (3.25),B- (2.87)
"Hilmer, Michael",ECON 139 - Labor Economics (A),S112,25,2,50.00%,50.00%,7.5,B (3.00),C+ (2.66)
"Blumkin, Tomer",ECON 150 - Public Economics:Taxation (A),S112,10,2,100.00%,100.00%,5.5,C+ (2.50),N/A
"Bernotas, David",ECON 162 - Economics of Mexico (A),S112,94,21,100.00%,95.20%,4.3,B+ (3.65),B (3.27)
"Levkoff, Steven B.",ECON 172B - Operations Research B (B),S112,8,6,100.00%,100.00%,5.17,B+ (3.33),N/A
"Willoughby, Michael Gene",ECON 173A - Financial Markets (A),S112,52,11,90.90%,100.00%,6.32,B+ (3.56),B+ (3.52)
"Levkoff, Steven B.",ECON 2 - Market Imperfections & Policy (A),S112,27,12,100.00%,100.00%,5.83,A- (3.70),B- (2.93)
"Hovander, Elisa Wynne Kirsten",ECON 3 - Principles of Macroeconomics (A),S112,38,14,100.00%,92.90%,8.93,B+ (3.69),B- (2.85)
"Willoughby, Michael Gene",ECON 4 - Financial Accounting (A),S112,42,13,84.60%,84.60%,6.19,B (3.17),B (3.17)
"Willoughby, Michael Gene",ECON 4 - Financial Accounting (A),S112,7,2,100.00%,100.00%,5.5,A (4.00),B (3.17)
"Xie, Lili",ECON 1 - Principles of Microeconomics (A),SP12,243,82,83.50%,60.80%,4.12,B+ (3.31),B- (2.71)
"Nageswaran, Shalini",ECON 1 - Principles of Microeconomics (B),SP12,126,56,90.90%,94.50%,3.45,B+ (3.53),B (3.01)
"Famulari, Melissa",ECON 100A - Microeconomics A (A),SP12,230,125,90.10%,94.20%,7.29,B (3.29),C+ (2.62)
"Famulari, Melissa",ECON 100A - Microeconomics A (B),SP12,218,124,87.10%,91.00%,6.68,B (3.29),C+ (2.62)
"Bernotas, David",ECON 100B - Microeconomics B (A),SP12,148,45,88.90%,77.80%,6.36,B+ (3.43),B- (2.86)
"Tang, Yuan Emily",ECON 100B - Microeconomics B (B),SP12,134,35,87.90%,90.90%,6.98,B (3.16),B- (2.77)
"Tang, Yuan Emily",ECON 100B - Microeconomics B (C),SP12,132,45,95.60%,97.80%,6.01,B (3.22),B- (2.77)
"Niehaus, Paul",ECON 100C - Microeconomics C (A),SP12,245,83,91.40%,82.50%,6.55,B+ (3.39),B- (2.79)
"Niehaus, Paul",ECON 100C - Microeconomics C (B),SP12,68,20,95.00%,95.00%,6,B (3.22),B- (2.79)
"Forbes, Silke",ECON 100CH - Honors Microeconomics C (A),SP12,16,7,85.70%,100.00%,3.07,A (4.00),N/A
"Rauch, James E",ECON 101 - International Trade (A),SP12,124,62,63.90%,59.00%,5.73,B (3.07),C+ (2.61)
"Muendler, Marc",ECON 103 - International Monetary Relatns (A),SP12,108,21,76.20%,76.20%,6.12,B (3.24),B- (2.87)
"Forbes, Silke",ECON 104 - Economics/Network Industries (A),SP12,127,42,73.20%,75.60%,5.9,B (3.27),B- (2.92)
"Tang, Yuan Emily",ECON 109 - Game Theory (A),SP12,136,36,100.00%,93.90%,4.98,B+ (3.48),B- (2.81)
"Telyukova, Irina A.",ECON 110A - Macroeconomics A (A),SP12,284,87,83.70%,75.60%,6.43,B (3.16),C+ (2.65)
"Candido, Maria Teresa",ECON 110B - Macroeconomics B (A),SP12,132,31,86.70%,93.30%,6.76,B+ (3.50),B- (2.79)
"Candido, Maria Teresa",ECON 110B - Macroeconomics B (B),SP12,139,44,86.40%,81.80%,6.32,B+ (3.33),B- (2.79)
"Bernotas, David",ECON 114 - Economics of Immigration (A),SP12,279,94,97.90%,89.20%,4.39,B+ (3.51),B- (2.94)
"Candido, Maria Teresa",ECON 120A - Econometrics A (A),SP12,140,50,91.80%,89.80%,6.38,B+ (3.43),B- (2.86)
"Foster, Carroll Baldwin",ECON 120A - Econometrics A (B),SP12,176,59,87.90%,87.90%,4.77,B+ (3.50),C+ (2.63)
"Guggenberger, Patrik",ECON 120B - Econometrics B (A),SP12,136,35,88.60%,88.60%,7.19,B (3.26),C+ (2.53)
"Guggenberger, Patrik",ECON 120B - Econometrics B (B),SP12,209,57,79.60%,75.90%,7.28,B (3.25),C+ (2.53)
"Sun, Yixiao",ECON 120C - Econometrics C (A),SP12,98,36,72.20%,77.80%,6.83,B (3.17),B (3.22)
"Sun, Yixiao",ECON 120C - Econometrics C (B),SP12,280,89,74.40%,68.20%,6.94,B+ (3.35),B (3.22)
"Sun, Yixiao",ECON 120CH - Honors Econometrics C (A),SP12,7,5,60.00%,80.00%,3.7,A (4.00),N/A
"Tayman, Jeff",ECON 125 - Demographic Analys&Forecasting (A),SP12,75,21,75.00%,90.00%,6.21,B (3.25),C+ (2.65)
"Betts, Julian",ECON 136 - Human Resources (A),SP12,201,57,94.40%,92.60%,6.18,B+ (3.38),C+ (2.66)
"Antonovics, Kate L.",ECON 139 - Labor Economics (A),SP12,166,60,96.60%,100.00%,4.81,B (3.29),C+ (2.60)
"Cohen, Darrel Steven",ECON 146 - Economic Stabilization (A),SP12,159,67,89.40%,89.40%,6.05,B (3.27),B- (2.94)
"Samphantharak, Krislert",ECON 166 - Economics of Southeast Asia (A),SP12,33,11,90.90%,100.00%,5.59,A- (3.70),B+ (3.32)
"Newhouse, Herbert S",ECON 171 - Decisions Under Uncertainty (A),SP12,314,89,87.40%,84.10%,5.48,B+ (3.46),B- (2.88)
"Newhouse, Herbert S",ECON 172B - Operations Research B (A),SP12,143,41,87.80%,92.50%,5.77,B+ (3.39),B- (2.84)
"Ramey, Garey",ECON 173B - Corporate Finance (A),SP12,168,46,80.00%,82.20%,6.06,B (3.18),B- (2.89)
"Foster, Carroll Baldwin",ECON 178 - Economic&Business Forecasting (A),SP12,130,37,89.20%,97.30%,6.5,B+ (3.53),B- (2.83)
"McAdams, John M",ECON 2 - Market Imperfections & Policy (A),SP12,144,61,88.50%,72.10%,4.34,B+ (3.47),B (3.05)
"Xie, Lili",ECON 3 - Principles of Macroeconomics (A),SP12,243,105,88.50%,64.40%,4.89,B+ (3.48),B- (2.85)
"Willoughby, Michael Gene",ECON 4 - Financial Accounting (A),SP12,171,65,75.40%,58.50%,6.5,B (3.02),C+ (2.69)
"Willoughby, Michael Gene",ECON 4 - Financial Accounting (A),SP12,10,4,100.00%,25.00%,4.5,B+ (3.33),C+ (2.69)
"Groves, Theodore",ECON 87 - Freshman Seminar (A),SP12,13,9,88.90%,100.00%,0.72,N/A,N/A
"Dotter, Dallas D",ECON 1 - Principles of Microeconomics (A),WI12,144,67,92.50%,91.00%,4.56,B (3.27),B- (2.92)
"Bernotas, David",ECON 1 - Principles of Microeconomics (B),WI12,234,102,85.30%,82.20%,3.97,B (3.20),B- (2.82)
"Tang, Yuan Emily",ECON 1 - Principles of Microeconomics (C),WI12,220,104,91.30%,83.70%,5.47,B+ (3.34),B- (2.93)
"Andreoni, James",ECON 100A - Microeconomics A (A),WI12,265,96,85.10%,73.40%,6.59,B+ (3.31),B- (2.72)
"Andreoni, James",ECON 100A - Microeconomics A (B),WI12,265,75,81.90%,66.20%,6.77,B+ (3.36),B- (2.72)
"Machina, Mark Joseph",ECON 100B - Microeconomics B (A),WI12,112,42,95.20%,95.10%,6.89,B+ (3.55),B- (2.96)
"Watson, Joel Christopher",ECON 100B - Microeconomics B (B),WI12,204,77,94.70%,93.40%,6.24,B+ (3.45),B- (2.86)
"Machina, Mark Joseph",ECON 100BH - Honors Microeconomics B (A),WI12,14,10,100.00%,90.00%,3.1,A- (3.90),N/A
"Cullen, Julie",ECON 100C - Microeconomics C (A),WI12,189,59,84.50%,87.90%,6.15,B+ (3.30),C+ (2.61)
"Cullen, Julie",ECON 100C - Microeconomics C (B),WI12,57,14,100.00%,100.00%,5.07,B (3.21),C+ (2.61)
"Bernotas, David",ECON 107 - Economic Reglatn&Antitrst Plcy (A),WI12,63,18,66.70%,55.60%,4.72,B+ (3.38),B (3.08)
"Watson, Joel Christopher",ECON 109 - Game Theory (A),WI12,101,36,80.60%,83.30%,7.39,B+ (3.30),B (3.13)
"Xie, Lili",ECON 110A - Macroeconomics A (A),WI12,176,56,92.90%,80.40%,5.99,B+ (3.31),C+ (2.70)
"Flavin, Marjorie",ECON 110A - Macroeconomics A (B),WI12,63,24,83.30%,58.30%,5.75,A- (3.77),B (3.24)
"Flavin, Marjorie",ECON 110A - Macroeconomics A (C),WI12,61,19,84.20%,47.40%,5.87,B+ (3.50),B (3.24)
"Xie, Lili",ECON 110B - Macroeconomics B (A),WI12,188,59,94.60%,82.50%,6.06,B+ (3.33),B- (2.73)
"Rondina, Giacomo",ECON 110BH - Honors Macroeconomics B (A),WI12,6,4,100.00%,100.00%,3.17,A (4.00),N/A
"Cohen, Darrel Steven",ECON 111 - Monetary Economics (A),WI12,208,79,88.60%,93.70%,5.59,B+ (3.39),B- (2.81)
"Starr, Ross",ECON 113 - Mathematical Economics (A),WI12,66,34,75.80%,87.90%,5.95,B+ (3.63),B+ (3.57)
"Bharadwaj, Prashant",ECON 116 - Economic Development (A),WI12,182,137,90.40%,91.70%,5.94,B+ (3.32),B (3.10)
"Machina, Mark Joseph",ECON 117 - Economic Growth (A),WI12,26,14,92.90%,92.90%,4.21,A- (3.75),B+ (3.51)
"Elliott, Graham",ECON 120A - Econometrics A (A),WI12,227,70,91.00%,89.60%,5.94,B+ (3.51),B- (2.93)
"Elliott, Graham",ECON 120A - Econometrics A (B),WI12,186,48,76.10%,84.80%,6.41,B (3.29),B- (2.93)
"Dahl, Gordon B.",ECON 120B - Econometrics B (A),WI12,126,41,87.20%,89.70%,7.52,B+ (3.33),B- (2.80)
"Dahl, Gordon B.",ECON 120B - Econometrics B (B),WI12,222,95,77.90%,87.20%,6.61,B (3.29),B- (2.80)
